X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
51,795483	-6,823374	1,875022	51,684196	-6,692729	1,664639	52,076313	-10,021368	5,980819	51,728802	-6,638245	1,69356	51,751892	-13,339746	21,650398
51,800316	-6,824199	1,882047	51,6852	-6,695483	1,666784	51,918934	-10,187511	6,208246	51,728458	-6,63789	1,692976	51,7425	-13,33812	21,652203
51,792248	-6,847094	1,887685	51,689472	-6,703435	1,674654	51,857933	-10,413734	6,506993	51,724342	-6,652361	1,69632	51,750095	-13,34568	21,653612
51,798149	-6,847982	1,895716	51,691154	-6,705254	1,677677	51,814064	-10,6977	6,96232	51,726852	-6,656666	1,701188	51,740475	-13,343342	21,655279
51,791397	-6,868237	1,900497	51,687962	-6,712242	1,677486	51,838005	-11,135091	7,750871	51,722401	-6,673744	1,705645	51,749336	-13,349216	21,652489
51,797882	-6,869093	1,909532	51,692554	-6,716722	1,684003	52,060555	-11,72248	9,729365	51,724239	-6,676185	1,708622	51,739529	-13,345602	21,654028
51,791615	-6,887805	1,913977	51,689705	-6,722574	1,683558	52,428299	-12,545235	11,822427	51,720299	-6,691439	1,712731	51,747391	-13,351706	21,65513
51,798054	-6,88862	1,922837	51,692501	-6,725379	1,688099	52,870792	-13,470446	14,171373	51,721851	-6,691884	1,714465	51,738251	-13,34765	21,655285
51,79261	-6,905455	1,926732	51,692467	-6,727705	1,68836	53,399399	-14,362003	16,361713	51,717518	-6,706345	1,717577	51,747398	-13,352073	21,652636
51,800438	-6,906292	1,937078	51,691643	-6,728608	1,687474	53,795547	-14,969327	18,210161	51,721531	-6,709396	1,723006	51,738495	-13,347062	21,653383
51,802242	-6,923791	1,950406	51,695457	-6,731082	1,691643	53,938148	-15,294611	19,643017	51,718086	-6,723516	1,726869	51,746899	-13,35136	21,652594
51,797359	-6,938696	1,953758	51,694824	-6,731653	1,691115	53,701546	-15,506124	20,568993	51,721462	-6,724142	1,730483	51,738007	-13,345928	21,653065
51,804649	-6,939354	1,962966	51,698002	-6,735208	1,695462	53,370689	-15,671526	21,469433	51,71743	-6,737461	1,733288	51,748081	-13,349447	21,650288
51,799778	-6,952342	1,965912	51,697998	-6,734873	1,695341	53,007256	-15,715234	22,191019	51,718605	-6,737549	1,734187	51,739681	-13,34328	21,649984
51,819298	-6,954896	1,987068	51,704247	-6,736751	1,701461	52,67498	-15,620644	22,615919	51,715126	-6,749835	1,736877	51,747948	-13,34662	21,649099
51,812096	-6,972386	1,989162	51,701664	-6,739963	1,700245	52,389328	-15,511094	22,949942	51,71629	-6,747986	1,736827	51,738487	-13,340172	21,64979
51,827862	-6,97484	2,007	51,701729	-6,743758	1,701449	52,178204	-15,377592	23,240789	51,712261	-6,760871	1,73923	51,747929	-13,343	21,647055
51,817764	-6,998862	2,01002	51,699638	-6,746339	1,700508	52,000946	-15,251007	23,511358	51,71526	-6,761743	1,74217	51,739285	-13,336248	21,646618
51,831135	-7,001046	2,025362	51,70108	-6,749323	1,702608	51,8755	-15,109348	23,770323	51,710777	-6,777242	1,746275	51,747887	-13,339576	21,646227
51,821991	-7,02356	2,028524	51,701103	-6,754518	1,705068	51,737	-15,000581	24,05233	51,716377	-6,782162	1,756257	51,738884	-13,332911	21,646023
51,835648	-7,025847	2,044235	51,704166	-6,769767	1,717034	51,633232	-14,905351	24,372019	51,710636	-6,801501	1,76126	51,748302	-13,335777	21,643795
51,825939	-7,050155	2,047769	51,708569	-6,78099	1,728608	51,487213	-14,844547	24,728464	51,717625	-6,808395	1,773297	51,739918	-13,328985	21,643208
51,838604	-7,05237	2,062577	51,710514	-6,795405	1,73859	51,358315	-14,779238	25,115814	51,712902	-6,829881	1,780506	51,748657	-13,332419	21,642874
51,829548	-7,075841	2,066229	51,721184	-6,80902	1,75659	51,180977	-14,695889	25,53665	51,717754	-6,833492	1,788406			
51,841473	-7,078012	2,08044	51,732384	-6,825574	1,776497	51,004513	-14,596855	26,019251	51,712936	-6,850822	1,793026			
51,832874	-7,09984	2,084261	51,741829	-6,835627	1,791389	50,802509	-14,51007	26,550697	51,719631	-6,855793	1,803184			
51,845547	-7,102153	2,099331	51,751846	-6,844664	1,806224	50,612232	-14,419299	27,106884	51,714657	-6,876208	1,809409			
51,836483	-7,125225	2,103428	51,760826	-6,856548	1,822085	50,42107	-14,338842	27,684557	51,720032	-6,878375	1,816758			
51,83968	-7,149621	2,121552	51,76693	-6,873055	1,837545	50,26173	-14,244757	28,219801	51,714581	-6,89717	1,821609			
51,850845	-7,151806	2,135178	51,774258	-6,88509	1,851972	50,150051	-14,156563	28,632385	51,721207	-6,900525	1,83033			
51,842815	-7,172404	2,139249	51,780872	-6,897855	1,865906	50,155968	-14,045634	28,63236	51,71669	-6,919046	1,836078			
51,854923	-7,174754	2,153843	51,786648	-6,907684	1,877686	50,290684	-13,920924	28,100904	51,721302	-6,919943	1,842188			
51,846382	-7,19646	2,15786	51,794449	-6,91868	1,891894	50,418114	-13,771809	27,540319	51,716415	-6,935591	1,845846			
51,857437	-7,198706	2,171385	51,794563	-6,927141	1,897203	50,589046	-13,777904	26,963463	51,722637	-6,935712	1,852494			
51,848972	-7,220238	2,175448	51,799133	-6,941358	1,910035	50,734325	-13,76343	26,411182	51,717617	-6,953292	1,857084			
51,859364	-7,222408	2,188269	51,801426	-6,950015	1,917861	50,882927	-13,85645	25,921562	51,723221	-6,954318	1,863985			
51,851582	-7,2428	2,192114	51,806023	-6,96499	1,931704	51,0107	-13,907904	25,480707	51,718678	-6,968499	1,867115			
51,863007	-7,24514	2,206015	51,812004	-6,975035	1,944458	51,084427	-13,924088	25,122101	51,72398	-6,967863	1,871385			
51,85482	-7,265894	2,209995	51,821552	-6,989527	1,962976	51,152195	-13,914602	24,80093	51,719116	-6,983199	1,875078			
51,871555	-7,268478	2,232036	51,821468	-6,998643	1,968943	51,164478	-13,825465	24,530144	51,725304	-6,983822	1,882231			
51,855118	-7,302796	2,240503	51,828102	-7,014925	1,985671	51,18243	-13,726278	24,263464	51,720615	-6,998022	1,885081			
51,870232	-7,307025	2,262511	51,830563	-7,022162	1,993281	51,193848	-13,657678	24,014631	51,734711	-7,001719	1,899945			
51,854507	-7,336534	2,267933	51,834797	-7,035609	2,005863	51,219585	-13,602055	23,770416	51,729866	-7,01744	1,902867			
51,87199	-7,341438	2,293087	51,835579	-7,043865	2,012223	51,223446	-13,558974	23,573824	51,743198	-7,018723	1,91635			
51,856327	-7,371532	2,298625	51,837292	-7,056992	2,022004	51,244801	-13,533353	23,388735	51,738934	-7,029721	1,917871			
51,872269	-7,376243	2,321769	51,83889	-7,064208	2,028679	51,245872	-13,512811	23,23189	51,751846	-7,029937	1,930726			
51,857697	-7,405155	2,327202	51,84655	-7,074	2,04282	51,260952	-13,502064	23,095198	51,747059	-7,043556	1,933437			
51,872849	-7,409715	2,349721	51,84848	-7,080585	2,04952	51,260128	-13,497533	22,970947	51,759464	-7,045426	1,946791			
51,859673	-7,436738	2,354916	51,856983	-7,089516	2,063588	51,27845	-13,502988	22,861624	51,754662	-7,058105	1,949116			
51,860821	-7,468746	2,381994	51,853939	-7,093153	2,063239	51,277828	-13,507339	22,763113	51,766567	-7,058617	1,961359			
51,875687	-7,473292	2,404226	51,864716	-7,100997	2,078882	51,298149	-13,523063	22,677914	51,761566	-7,073992	1,965148			
51,864063	-7,498097	2,409066	51,862274	-7,103947	2,078764	51,3009	-13,533535	22,593075	51,772564	-7,076602	1,9777			
51,880093	-7,502495	2,434063	51,868519	-7,110802	2,089105	51,324806	-13,550765	22,520002	51,767307	-7,09249	1,981678			
51,867619	-7,527907	2,439468	51,866058	-7,113646	2,088706				51,778488	-7,093572	1,993713			
51,882298	-7,532218	2,461552	51,870533	-7,119781	2,096881				51,773151	-7,111049	1,998612			
51,86869	-7,559451	2,467409	51,868832	-7,121803	2,096787				51,783443	-7,112875	2,010172			
51,884228	-7,56389	2,490468	51,874687	-7,1268	2,105454				51,778522	-7,127601	2,014049			
51,871944	-7,588585	2,495908	51,872177	-7,133953	2,107487				51,790112	-7,130044	2,027429			
51,886581	-7,592805	2,517399	51,876297	-7,143647	2,117004				51,784386	-7,148908	2,032866			
51,875301	-7,615457	2,522529	51,874008	-7,146408	2,11651				51,794701	-7,150942	2,044681			
51,889091	-7,619418	2,542696	51,874325	-7,153979	2,121088				51,789639	-7,16546	2,04843			
51,87463	-7,646408	2,549317	51,873688	-7,156282	2,122078				51,800148	-7,166415	2,059864			
51,889729	-7,650347	2,572131	51,878807	-7,162034	2,130197				51,794685	-7,183016	2,064365			
51,876652	-7,67492	2,578201	51,877731	-7,167215	2,132303				51,803719	-7,184419	2,074454			
51,891659	-7,679056	2,600472	51,882141	-7,173148	2,139717				51,798534	-7,198529	2,07775			
51,878178	-7,704181	2,606562	51,880295	-7,177121	2,140399				51,808311	-7,198687	2,08913			
51,901146	-7,710489	2,638835	51,887299	-7,181659	2,149592				51,803925	-7,213436	2,093238			
51,888103	-7,73476	2,644871	51,885006	-7,186147	2,149952				51,813396	-7,215964	2,103939			
51,911079	-7,741166	2,676999	51,894997	-7,196662	2,165634				51,808319	-7,230384	2,107251			
51,896137	-7,767632	2,68412	51,892643	-7,199747	2,165142				51,818287	-7,231114	2,118608			
51,922482	-7,797154	2,755674	51,902077	-7,207035	2,179833				51,813786	-7,2458	2,122489			
51,897919	-7,823678	2,754764	51,900074	-7,210061	2,178856				51,822842	-7,246751	2,131991			
51,931786	-7,866964	2,848674	51,907467	-7,217841	2,189857				51,817841	-7,259701	2,134745			
51,907848	-7,892583	2,847017	51,912437	-7,249063	2,223182				51,833153	-7,281274	2,171613			
51,942867	-7,938843	2,944805	51,905762	-7,306826	2,264811				51,82201	-7,339457	2,208945			
51,919479	-7,964371	2,94319	51,91283	-7,341521	2,303934				51,838295	-7,368861	2,254186			
51,951984	-8,007915	3,033427	51,935032	-7,43433	2,411108				51,834442	-7,436574	2,309476			
51,927505	-8,035069	3,031667	51,939785	-7,473424	2,452817				51,848785	-7,463886	2,351478			
51,963215	-8,083377	3,129366	51,984501	-7,535432	2,559712				51,865982	-7,532778	2,431265			
51,937084	-8,112592	3,127465	51,982349	-7,557948	2,5777				51,878433	-7,555418	2,466566			
51,973862	-8,16266	3,22696	51,990486	-7,629125	2,65218				51,875061	-7,612381	2,512152			
51,948315	-8,191891	3,225095	51,991894	-7,652555	2,675325				51,888554	-7,632987	2,548093			
51,983009	-8,239655	3,318022	51,976357	-7,696171	2,697228				51,883293	-7,688133	2,592078			
51,958439	-8,268574	3,316134	51,981506	-7,745956	2,776438				51,896149	-7,705967	2,62437			
51,991062	-8,313933	3,402519	51,956043	-7,850253	2,881179				51,882126	-7,747343	2,645519			
51,965466	-8,344082	3,400395	51,958572	-7,908998	2,960588				51,898491	-7,79104	2,728672			
52,018021	-8,415729	3,534644	51,932728	-8,001592	3,047125				51,910229	-7,894638	2,879487			
51,993221	-8,444827	3,525782	51,936344	-8,045326	3,10648				51,919403	-7,942609	2,952515			
52,034695	-8,502714	3,629738	51,911278	-8,09858	3,140558				51,974194	-7,990245	3,085018			
52,002934	-8,539568	3,618301	51,917686	-8,129739	3,184278				51,959629	-8,017847	3,099381			
52,042915	-8,595123	3,715549	51,906696	-8,150347	3,192014				51,960236	-8,102744	3,206074			
52,015797	-8,628363	3,705307	51,910484	-8,164706	3,210799				51,964851	-8,127191	3,239866			
52,056419	-8,683893	3,800871	51,916264	-8,177607	3,229667				51,963787	-8,201587	3,329533			
52,031013	-8,71634	3,790265	51,916817	-8,196082	3,249283				51,96722	-8,217744	3,350448			
52,070305	-8,769415	3,879745	51,921402	-8,212657	3,270745				51,950974	-8,263044	3,381246			
52,046825	-8,800457	3,869707	51,923038	-8,229858	3,289922				51,954552	-8,270351	3,389403			
52,084072	-8,850021	3,952565	51,920807	-8,250621	3,307514				51,941555	-8,291132	3,393168			
52,024406	-8,899579	3,947069	51,924545	-8,267982	3,329126				51,945618	-8,29691	3,400088			
52,094887	-8,981301	4,156404	51,924282	-8,294753	3,354933				51,936821	-8,311	3,401064			
52,014851	-9,096234	4,343379	51,92374	-8,308123	3,364602				51,937824	-8,315467	3,403028			
52,039375	-9,199176	4,627258	51,912891	-8,325444	3,365393				51,932762	-8,327345	3,405899			
51,981411	-9,291921	4,744369	51,912762	-8,331943	3,367537				51,934666	-8,332311	3,410085			
51,977116	-9,309326	4,753832	51,909298	-8,342817	3,370462				51,930397	-8,349224	3,420231			
52,010082	-9,318395	4,777096	51,91098	-8,350702	3,376932				51,935413	-8,352407	3,426647			
52,002094	-9,338179	4,781893	51,909435	-8,358361	3,379378				51,929234	-8,374681	3,439441			
52,019562	-9,347865	4,79872	51,912052	-8,365242	3,386408				51,934238	-8,380546	3,447594			
51,98151	-9,410178	4,823378	51,909412	-8,370102	3,384491				51,919975	-8,420548	3,471024			
52,018833	-9,432063	4,889668	51,916924	-8,387143	3,409803				51,931969	-8,425208	3,486728			
51,966797	-9,482141	4,897241	51,939297	-8,405093	3,447151				51,922646	-8,440381	3,488093			
52,035305	-9,522775	5,01339	51,950489	-8,420622	3,468129				51,931683	-8,441936	3,496721			
51,980896	-9,574474	5,020478	51,966648	-8,431284	3,489068				51,923599	-8,454247	3,497102			
52,051151	-9,622458	5,148716	51,972916	-8,44941	3,507127				51,931973	-8,456459	3,506284			
51,985497	-9,682668	5,149797	51,994637	-8,461179	3,536242				51,923878	-8,467232	3,505866			
52,075058	-9,753395	5,314613	51,997055	-8,477075	3,547771				51,932339	-8,47011	3,516353			
52,044308	-9,80385	5,335566	52,009666	-8,49087	3,568461				51,92701	-8,476794	3,513381			
52,118141	-9,853156	5,453647	52,012596	-8,506548	3,580946				51,949646	-8,485509	3,541422			
52,060829	-9,955489	5,620787	52,010269	-8,539023	3,603934				51,944157	-8,491791	3,53276			
52,156273	-10,098333	5,972822	52,018959	-8,555158	3,623826				51,964836	-8,500379	3,558288			
52,101566	-10,234218	6,132085	52,018333	-8,57913	3,639997				51,957287	-8,513775	3,555331			
52,076134	-10,371368	6,313084	52,005325	-8,599864	3,634151				51,981853	-8,522687	3,586655			
52,092728	-10,516239	6,501937	52,004791	-8,622575	3,654352				51,974762	-8,532046	3,580742			
52,036636	-10,707724	6,843937	52,022911	-8,635912	3,687158				51,99881	-8,543652	3,614281			
51,925117	-10,925425	7,219935	52,014053	-8,64533	3,686365				51,987431	-8,559687	3,610107			
52,024601	-11,274875	7,98892	52,029755	-8,657343	3,715507				52,014374	-8,571824	3,647866			
52,199413	-11,689297	9,27285	52,020771	-8,66857	3,713959				52,003326	-8,585072	3,6413			
52,46291	-12,166678	10,364144	52,036121	-8,680768	3,74294				52,026001	-8,600025	3,67654			
52,794319	-12,623044	11,666229	52,030827	-8,688719	3,741915				52,014709	-8,616783	3,672996			
53,267502	-13,137642	12,93438	52,040054	-8,690797	3,753928				52,028728	-8,635181	3,694813			
53,766281	-13,527954	14,018131	52,059048	-8,678576	3,761072				52,027657	-8,64767	3,694664			
54,31498	-13,866484	14,906808	52,062542	-8,679453	3,766029				52,052727	-8,655461	3,730403			
54,867096	-14,28287	15,63518	52,09174	-8,681138	3,79711				52,069027	-8,655691	3,748419			
55,288006	-14,484699	16,100697	52,093864	-8,679449	3,797661				52,079254	-8,663137	3,767208			
55,453171	-14,503384	16,279287	52,113853	-8,676125	3,81529				52,107533	-8,674488	3,808133			
55,5242	-14,501903	16,334747	52,115368	-8,674562	3,816116				52,114777	-8,680755	3,822215			
55,536339	-14,391274	16,333239	52,130447	-8,666579	3,824343				52,135651	-8,692099	3,855545			
55,530746	-14,260367	16,283573	52,131081	-8,666969	3,826083				52,13924	-8,694879	3,861849			
55,49509	-14,116421	16,251917	52,141678	-8,665089	3,83628				52,156673	-8,708317	3,893535			
55,461933	-14,00302	16,267269	52,141525	-8,66497	3,836676				52,164303	-8,711512	3,904951			
55,394524	-13,892552	16,341688	52,145092	-8,664817	3,841341				52,173508	-8,716902	3,920166			
55,32563	-13,818189	16,46586	52,145939	-8,664222	3,842738				52,18084	-8,717317	3,928582			
55,209877	-13,735423	16,644314	52,14999	-8,662493	3,846411				52,186058	-8,717302	3,934267			
55,085064	-13,676551	16,86718	52,150009	-8,661743	3,846863				52,194496	-8,71772	3,944371			
54,914326	-13,598687	17,123005	52,1548	-8,657005	3,848213				52,189991	-8,721365	3,945161			
54,734791	-13,532217	17,414715	52,156384	-8,654572	3,848952				52,193905	-8,720047	3,948817			
54,518032	-13,457514	17,737305	52,163719	-8,653433	3,856736				52,198406	-8,717216	3,948711			
54,294289	-13,394768	18,09889	52,162846	-8,654703	3,858171				52,200119	-8,714218	3,94913			
54,03455	-13,333155	18,507549	52,169479	-8,652849	3,863986				52,22039	-8,715769	3,972356			
53,766491	-13,289356	18,97098	52,167713	-8,654289	3,864695				52,217903	-8,727484	3,98559			
53,462742	-13,248463	19,484417	52,171696	-8,650788	3,866007				52,234657	-8,789442	4,108037			
53,149124	-13,225725	20,061777	52,171818	-8,656425	3,873165				52,243732	-8,837312	4,198516			
52,798897	-13,20824	20,701164	52,17865	-8,658076	3,882981				52,2658	-8,921664	4,476248			
52,436237	-13,21077	21,419588	52,178593	-8,662078	3,887954				52,205067	-9,007831	4,598251			
52,03455	-13,222106	22,225483	52,179939	-8,673942	3,90272				52,159229	-9,084457	4,705112			
51,617054	-13,255219	23,13287	52,179058	-8,677448	3,906115				52,116837	-9,122805	4,719446			
51,163624	-13,2977	24,138306	52,174313	-8,700317	3,92589				52,146732	-9,151786	4,771126			
50,699604	-13,358327	25,248463	52,174755	-8,702621	3,929287				52,139214	-9,159392	4,767027			
50,218601	-13,423511	26,445438	52,168594	-8,718435	3,939761				52,114712	-9,186584	4,770157			
49,75375	-13,49608	27,700535	52,181965	-8,760275	4,019687				52,11787	-9,18853	4,770175			
49,325657	-13,567286	28,94636	52,256031	-8,814596	4,203851				52,14563	-9,200135	4,788584			
48,98597	-13,641236	30,067854	52,243912	-8,918846	4,466613				52,146355	-9,202987	4,785901			
48,808167	-13,721296	30,797297	52,201237	-8,988674	4,565879				52,12133	-9,221959	4,784703			
49,003418	-13,881607	30,382114	52,157635	-9,060112	4,66741				52,124447	-9,222906	4,786926			
49,300697	-14,09338	29,708408	52,136593	-9,098193	4,722578				52,160862	-9,228799	4,807915			
49,482651	-14,055679	29,012877	52,094055	-9,127885	4,720978				52,165783	-9,258412	4,857795			
49,763321	-14,261335	28,328497	52,054729	-9,200749	4,761354				52,125042	-9,299709	4,877054			
49,981174	-14,143983	27,153339	52,038177	-9,212062	4,753882				52,147015	-9,341331	4,958739			
50,020447	-14,086253	26,671978	52,019573	-9,236075	4,758102				52,082668	-9,377556	4,945162			
50,192749	-14,274528	25,775885	52,011738	-9,243794	4,754975				52,110466	-9,414426	5,023539			
50,294476	-14,417343	25,389343	52,009655	-9,249569	4,752081				52,115387	-9,437713	5,057167			
50,367229	-14,530196	25,029953	51,997185	-9,259343	4,748666				52,128799	-9,468515	5,110229			
50,410736	-14,546885	24,720524	51,992168	-9,266531	4,746076				52,096333	-9,504488	5,122161			
50,410858	-14,498006	24,453859	51,980606	-9,274509	4,742566				52,12112	-9,54354	5,1924			
50,401363	-14,405795	24,219244	51,964497	-9,296987	4,749103				52,105694	-9,574183	5,212485			
50,371136	-14,284842	23,99568	51,95863	-9,301056	4,746453				52,128723	-9,624885	5,291887			
50,364872	-14,192002	23,773462	51,943531	-9,321269	4,752425				52,130104	-9,690351	5,359542			
50,370289	-14,046144	23,327404	51,944511	-9,321679	4,752122				52,176792	-9,76748	5,483516			
50,374512	-13,984048	23,123272	51,934498	-9,334088	4,755103				52,195343	-9,918802	5,813271			
50,391953	-13,931026	22,940798	51,934246	-9,334428	4,754772				52,126541	-10,057341	5,979634			
50,398621	-13,87769	22,771904	51,937809	-9,331674	4,752348				52,088726	-10,189781	6,118036			
50,418365	-13,832882	22,622412	51,937553	-9,331059	4,752622				52,083221	-10,380719	6,341688			
50,428257	-13,787781	22,481903	51,948566	-9,3216	4,750894				52,01833	-10,648812	6,771654			
50,452839	-13,750763	22,360279	51,945652	-9,322721	4,751236				52,19976	-11,124461	7,547154			
50,468086	-13,712382	22,243765	51,959286	-9,311918	4,747435				52,391907	-11,652534	9,155878			
50,497005	-13,679492	22,137257	51,957775	-9,310911	4,748384				52,779026	-12,452416	11,185721			
50,51543	-13,643539	22,033407	51,971798	-9,298846	4,748466				53,223064	-13,211224	13,324542			
50,546707	-13,612912	21,939632	51,965702	-9,301044	4,749518				53,718967	-13,874735	15,336956			
50,566463	-13,578878	21,849062	51,984043	-9,287654	4,748626				54,223228	-14,690431	17,162268			
50,59914	-13,550904	21,773197	51,975983	-9,29142	4,749128				54,452198	-15,257727	18,543043			
50,62001	-13,519568	21,69969	51,98484	-9,281415	4,746691				54,247997	-15,394089	19,530153			
50,65266	-13,492435	21,633001	51,96991	-9,289564	4,747932				53,948132	-15,529444	20,454269			
50,672806	-13,460958	21,566381	51,968697	-9,290628	4,747113				53,521595	-15,547183	21,123316			
50,704494	-13,43424	21,506628	51,957165	-9,295562	4,748237				53,106983	-15,490276	21,619019			
50,723251	-13,403367	21,447493	51,943401	-9,337659	4,782896				52,794483	-15,398065	22,039795			
50,753952	-13,378469	21,400377	51,946091	-9,364896	4,837904				52,518345	-15,283704	22,421366			
50,771858	-13,349907	21,353426	51,988789	-9,393714	4,924454				52,310333	-15,172007	22,764769			
50,801086	-13,325815	21,311005	51,976353	-9,42425	4,959596				52,136223	-15,054307	23,109095			
50,817261	-13,297426	21,267036	52,051079	-9,476884	5,108441				51,984386	-14,947464	23,470154			
50,844765	-13,274278	21,228296	52,02832	-9,530747	5,158257				51,84885	-14,844424	23,85207			
50,859005	-13,247273	21,188995	52,134907	-9,596776	5,35225				51,715893	-14,748234	24,258261			
50,885017	-13,226826	21,160501	52,106846	-9,662364	5,409822				51,579609	-14,656895	24,71064			
50,898033	-13,203117	21,131115	52,136219	-9,782107	5,684537				51,410252	-14,569348	25,202633			
50,922462	-13,184543	21,105181	52,076199	-9,93912	5,900965				51,230804	-14,493408	25,745968			
50,933769	-13,162111	21,076948	51,930061	-10,081805	6,110755				51,029297	-14,414199	26,331919			
50,956539	-13,14554	21,053171	51,849957	-10,254684	6,320532				50,837219	-14,342837	26,939072			
50,965996	-13,125516	21,028229	51,832077	-10,460829	6,601698				50,638229	-14,263547	27,56938			
50,987297	-13,112558	21,013409	51,75518	-10,731484	7,071575				50,472946	-14,191211	28,167929			
50,995567	-13,096637	20,997034	51,768433	-11,156595	7,856129				50,337471	-14,109624	28,691555			
51,015461	-13,086276	20,983479	51,939632	-11,737198	10,051937				50,28495	-14,024596	28,967499			
51,022217	-13,072239	20,967148	52,2803	-12,620445	12,245132				50,37883	-13,91514	28,641369			
51,040649	-13,064325	20,954773	52,654423	-13,524072	14,702909				50,515419	-13,761493	28,035025			
51,045742	-13,052981	20,940741	53,181816	-14,508855	16,97916				50,640392	-13,653283	27,459242			
51,062267	-13,047607	20,931282	53,578171	-15,195388	18,897036				50,798092	-13,661793	26,891415			
51,065933	-13,039903	20,925182	53,745335	-15,597097	20,344898				50,940445	-13,744483	26,362494			
51,081505	-13,038318	20,922832	53,493328	-15,742115	21,26029				51,100998	-13,874318	25,878052			
51,084198	-13,033091	20,916561	53,135712	-15,796942	22,13274				51,204182	-13,971704	25,471035			
51,098877	-13,033354	20,912874	52,785198	-15,863187	22,869873				51,303692	-14,053258	25,128569			
51,100426	-13,029769	20,906527	52,4319	-15,772818	23,314079				51,340778	-14,053233	24,826761			
51,11385	-13,031921	20,904015	52,202171	-15,659926	23,618132				51,3578	-13,991834	24,570354			
51,114456	-13,031182	20,904266	52,031807	-15,515027	23,877731				51,351421	-13,906434	24,315845			
51,127251	-13,036106	20,907768	51,909267	-15,386197	24,111324				51,355648	-13,822959	24,067438			
51,127239	-13,036854	20,906906	51,804157	-15,257186	24,339745				51,349461	-13,752225	23,834295			
51,139481	-13,042572	20,908175	51,728966	-15,16846	24,595995				51,358109	-13,70917	23,632673			
51,13868	-13,043859	20,906309	51,630848	-15,089958	24,889475				51,352482	-13,672132	23,448086			
51,150032	-13,050336	20,907764	51,529442	-15,00246	25,210079				51,358479	-13,651462	23,294678			
51,148643	-13,053303	20,911448	51,385818	-14,887503	25,568089				51,353619	-13,63099	23,147108			
51,159714	-13,061374	20,917854	51,239544	-14,771832	25,974043				51,360668	-13,62298	23,025503			
51,158081	-13,064677	20,919498	51,060993	-14,651079	26,432697				51,357269	-13,615634	22,90958			
51,168957	-13,072414	20,922882	50,885235	-14,544847	26,941475				51,369255	-13,617667	22,811804			
51,166874	-13,075186	20,922813	50,697807	-14,436166	27,474127				51,372311	-13,617698	22,71331			
51,177174	-13,082644	20,925692	50,53157	-14,336747	28,010618				51,387974	-13,623475	22,632504			
51,174805	-13,086096	20,930458	50,387356	-14,233568	28,48237				51,394375	-13,626691	22,549393			
51,185104	-13,094213	20,937588	50,313675	-14,125742	28,757896				51,412449	-13,634202	22,483372			
51,182774	-13,097143	20,939751	50,382339	-14,000731	28,448425				51,421452	-13,637769	22,411701			
51,190578	-13,10587	20,94351	50,505062	-13,838339	27,854006				51,440792	-13,64355	22,356016			
51,200565	-13,111997	20,946337	50,607445	-13,711363	27,298141				51,450726	-13,644544	22,29397			
51,197899	-13,113855	20,950909	50,757545	-13,700062	26,747656				51,470928	-13,647171	22,245731			
51,20805	-13,120186	20,95763	50,885895	-13,739079	26,210217				51,482174	-13,644299	22,190235			
51,215916	-13,126122	20,962526	51,033798	-13,828501	25,731861				51,5019	-13,642804	22,151173			
51,213337	-13,125714	20,96216	51,132339	-13,895744	25,320982				51,51215	-13,636052	22,103483			
51,223381	-13,129684	20,964447	51,213375	-13,923592	24,989803				51,531338	-13,629774	22,067324			
51,220749	-13,129364	20,968475	51,249985	-13,902005	24,690809				51,541714	-13,618209	22,02269			
51,23101	-13,133554	20,974552	51,27306	-13,830314	24,419661				51,56002	-13,607699	21,992523			
51,22863	-13,132442	20,975754	51,272457	-13,738172	24,157543				51,568241	-13,592579	21,954117			
51,239109	-13,135424	20,978395	51,285103	-13,663039	23,911846				51,585171	-13,578243	21,927364			
51,236622	-13,133142	20,977659	51,286621	-13,602749	23,681347				51,593143	-13,559487	21,890831			
51,246803	-13,135386	20,979576	51,297192	-13,561171	23,485214				51,609394	-13,542152	21,86701			
51,243824	-13,132415	20,978615	51,294136	-13,531894	23,307804				51,615585	-13,521685	21,837084			
51,253902	-13,135074	20,985079	51,30209	-13,512643	23,152603				51,630058	-13,50273	21,816858			
51,251225	-13,13299	20,987871	51,296364	-13,499088	23,009781				51,635639	-13,480283	21,787304			
51,261551	-13,135125	20,991457	51,304325	-13,494196	22,888178				51,649651	-13,460517	21,769703			
51,269268	-13,133596	20,993067	51,30072	-13,494802	22,775026				51,653706	-13,438387	21,744982			
51,266399	-13,130204	20,992207	51,312698	-13,500112	22,679239				51,666317	-13,419671	21,730997			
51,276592	-13,132584	20,998796	51,313366	-13,509034	22,585445				51,669769	-13,398397	21,707975			
51,273937	-13,130376	21,001873	51,328735	-13,51983	22,506815				51,681721	-13,381008	21,697723			
51,284309	-13,132583	21,005814	51,333557	-13,531458	22,425716				51,684288	-13,362001	21,677691			
51,28167	-13,129615	21,00596	51,352409	-13,544421	22,363373				51,69561	-13,346229	21,668394			
51,291931	-13,131619	21,008457	51,36018	-13,556983	22,298664				51,696995	-13,329677	21,652508			
51,288929	-13,12869	21,008192	51,381065	-13,569723	22,244946				51,706692	-13,317082	21,648273			
51,299026	-13,131654	21,015285	51,389378	-13,578976	22,19042				51,707439	-13,303571	21,632994			
51,296181	-13,130091	21,018888	51,412598	-13,588954	22,140316				51,716469	-13,293292	21,629875			
