X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
-47,152679	-5,547081	-0,206561	-47,302876	-5,625891	0,07134	-46,735088	-7,573716	2,468901	-47,204121	-5,309269	-0,396954	-47,128681	-10,013706	18,010319
-47,158737	-5,571042	-0,172105	-47,301941	-5,628392	0,073979	-46,781284	-7,597817	2,508405	-47,205082	-5,316061	-0,389967	-47,137642	-10,01846	18,010572
-47,156841	-5,573965	-0,172472	-47,304691	-5,633461	0,082349	-46,815605	-7,605575	2,534051	-47,210197	-5,333443	-0,366812	-47,128426	-10,0179	18,014561
-47,164722	-5,59562	-0,137833	-47,305523	-5,63454	0,085623	-46,883537	-7,652445	2,703474	-47,214893	-5,350192	-0,344572	-47,137177	-10,023335	18,01475
-47,16206	-5,599411	-0,138211	-47,308552	-5,643262	0,098393	-46,854088	-7,699375	2,784031	-47,218544	-5,366533	-0,324577	-47,127987	-10,023487	18,018583
-47,169373	-5,616151	-0,109849	-47,305656	-5,646119	0,098915	-46,898468	-7,74094	2,898092	-47,221378	-5,379536	-0,308171	-47,137005	-10,029384	18,018377
-47,165478	-5,621175	-0,110332	-47,307442	-5,654019	0,109111	-46,86591	-7,784298	2,928421	-47,226681	-5,402276	-0,275032	-47,128578	-10,029886	18,02169
-47,174252	-5,63707	-0,082326	-47,308472	-5,656343	0,113537	-46,895164	-7,831262	3,019702	-47,231586	-5,422775	-0,245696	-47,138031	-10,035898	18,021002
-47,170837	-5,641507	-0,08215	-47,310181	-5,663455	0,123085	-46,853458	-7,880785	3,050291	-47,235752	-5,443486	-0,217838	-47,129757	-10,036542	18,024284
-47,180218	-5,655378	-0,054829	-47,311584	-5,665544	0,127772	-46,875153	-7,927449	3,13528	-47,238914	-5,460189	-0,194981	-47,139374	-10,042497	18,022852
-47,175186	-5,661458	-0,054616	-47,315178	-5,670943	0,138159	-46,847717	-7,976278	3,177983	-47,243324	-5,479161	-0,168692	-47,130642	-10,042671	18,025419
-47,183731	-5,672585	-0,031405	-47,311642	-5,6729	0,13725	-46,863895	-8,020839	3,254197	-47,245583	-5,493919	-0,149102	-47,140545	-10,048431	18,023561
-47,178974	-5,678698	-0,030984	-47,310162	-5,677293	0,140693	-46,841633	-8,097512	3,380407	-47,249317	-5,509198	-0,12797	-47,132641	-10,04856	18,026073
-47,186726	-5,687435	-0,011892	-47,307827	-5,679586	0,140649	-46,864189	-8,198964	3,578894	-47,25156	-5,521298	-0,111407	-47,142769	-10,05385	18,024059
-47,181831	-5,693655	-0,01115	-47,305767	-5,686823	0,146811	-46,896378	-8,344156	4,000512	-47,255699	-5,535877	-0,090248	-47,133842	-10,053051	18,025805
-47,189991	-5,70168	0,008163	-47,304714	-5,687796	0,146791	-47,059212	-8,506477	4,526252	-47,256428	-5,54716	-0,076475	-47,143299	-10,057777	18,023664
-47,184032	-5,709516	0,008889	-47,30032	-5,693643	0,148181	-47,128849	-8,73053	5,452182	-47,260761	-5,55831	-0,058944	-47,135445	-10,056936	18,025677
-47,190792	-5,715326	0,02282	-47,298573	-5,694808	0,147478	-47,177494	-8,967003	7,026133	-47,258324	-5,566444	-0,052378	-47,145123	-10,060939	18,023087
-47,184238	-5,72331	0,024084	-47,301903	-5,700325	0,157276	-47,140961	-9,316112	9,228887	-47,262932	-5,576992	-0,035038	-47,136147	-10,058975	18,024265
-47,190491	-5,727988	0,036263	-47,29718	-5,703521	0,156157	-46,89167	-9,801945	12,393432	-47,261253	-5,58575	-0,026774	-47,146038	-10,062525	18,021627
-47,184002	-5,736219	0,037748	-47,300194	-5,709529	0,166102	-46,478615	-10,602243	15,81941	-47,265274	-5,593559	-0,01328	-47,137924	-10,060385	18,023394
-47,189388	-5,739646	0,04684	-47,297302	-5,711093	0,165374	-45,979534	-11,635456	19,422447	-47,263851	-5,599653	-0,007713	-47,147186	-10,063186	18,020502
-47,181507	-5,749519	0,049031	-47,297501	-5,717923	0,173278	-45,367485	-12,67856	23,039856	-47,268349	-5,608928	0,008024	-47,137924	-10,06012	18,021666
-47,179607	-5,762081	0,060435	-47,298405	-5,720161	0,176814	-44,86977	-13,580884	26,306797	-47,264305	-5,614608	0,010029	-47,146957	-10,062531	18,019135
-47,184414	-5,764071	0,067555	-47,294647	-5,728	0,181258	-44,65234	-14,220229	28,647982	-47,267807	-5,621583	0,021909	-47,138374	-10,059292	18,020315
-47,177109	-5,774006	0,070444	-47,295322	-5,7291	0,183194	-44,924019	-14,721589	29,212523	-47,2644	-5,624763	0,021951	-47,147411	-10,061266	18,018034
-47,182064	-5,778462	0,083066	-47,292133	-5,73432	0,185564	-45,299667	-15,174936	29,608385	-47,268509	-5,630946	0,033845	-47,137241	-10,057256	18,019432
-47,162369	-5,797603	0,084592	-47,292137	-5,734152	0,185344	-45,719891	-15,405699	29,619604	-47,267464	-5,636093	0,039006	-47,145813	-10,058982	18,016666
-47,17025	-5,817326	0,121202	-47,285877	-5,742225	0,186776	-46,12772	-15,277737	28,959179	-47,271027	-5,642643	0,050531	-47,13739	-10,055293	18,017902
-47,154205	-5,829803	0,118129	-47,288544	-5,743819	0,19195	-46,481216	-15,102662	28,124594	-47,26997	-5,645726	0,053365	-47,146984	-10,056746	18,015026
-47,165215	-5,856087	0,168032	-47,288624	-5,750932	0,200619	-46,743793	-14,888091	27,306149	-47,274067	-5,65123	0,064596	-47,13744	-10,052396	18,015984
-47,151611	-5,867175	0,165647	-47,290737	-5,750623	0,203119	-46,959095	-14,691594	26,49898	-47,271103	-5,655958	0,067068	-47,146255	-10,053749	18,012896
-47,161476	-5,889299	0,207836	-47,289444	-5,759155	0,211395	-47,108776	-14,450586	25,772223	-47,275593	-5,661188	0,078413	-47,137474	-10,04982	18,014317
-47,147598	-5,900823	0,205664	-47,289394	-5,7613	0,214156	-47,26162	-14,258446	25,077374	-47,269791	-5,665431	0,077011	-47,146645	-10,051201	18,011379
-47,158005	-5,923025	0,248576	-47,28616	-5,769106	0,2195	-47,36935	-14,004827	24,452412	-47,27549	-5,67012	0,0894	-47,137123	-10,047012	18,012716
-47,145138	-5,933941	0,24687	-47,28146	-5,771778	0,217209	-47,510094	-13,804352	23,845633	-47,268269	-5,676023	0,088143	-47,145702	-10,048509	18,009838
-47,154747	-5,952837	0,284033	-47,279343	-5,777703	0,221726	-47,62392	-13,548157	23,290972	-47,272865	-5,680943	0,099367	-47,136803	-10,044836	18,01161
-47,142639	-5,963274	0,282882	-47,268421	-5,789227	0,22472	-47,777088	-13,323859	22,753279	-47,267864	-5,684639	0,098464			
-47,151737	-5,980411	0,31729	-47,257149	-5,808054	0,238446	-47,919357	-13,075903	22,266453	-47,272614	-5,688232	0,108317			
-47,138874	-5,991894	0,3161	-47,247643	-5,822284	0,246648	-48,076221	-12,8502	21,799889	-47,265732	-5,693978	0,107249			
-47,148418	-6,008944	0,350965	-47,237595	-5,837503	0,255358	-48,211716	-12,618987	21,369789	-47,270645	-5,699854	0,119899			
-47,145447	-6,034533	0,380811	-47,228458	-5,849642	0,261167	-48,338314	-12,404434	20,963676	-47,26516	-5,70438	0,119157			
-47,134125	-6,045112	0,380348	-47,222324	-5,865215	0,275359	-48,428577	-12,189928	20,582443	-47,270565	-5,709083	0,131132			
-47,14249	-6,058235	0,408384	-47,214897	-5,877535	0,283298	-48,474361	-11,981889	20,216635	-47,263805	-5,714988	0,130294			
-47,130226	-6,069893	0,407958	-47,208305	-5,893443	0,296958	-48,433224	-11,755013	19,843002	-47,26825	-5,719978	0,14121			
-47,139164	-6,084764	0,439078	-47,202503	-5,905051	0,305551	-48,310555	-11,512671	19,479734	-47,263557	-5,723855	0,140622			
-47,12796	-6,095388	0,438572	-47,194736	-5,921691	0,318508	-48,207272	-11,296893	19,219461	-47,268402	-5,727428	0,150504			
-47,13678	-6,109179	0,46811	-47,19482	-5,933436	0,334061	-48,062416	-11,103073	19,022259	-47,262131	-5,733334	0,150012			
-47,126251	-6,119421	0,467856	-47,190369	-5,951076	0,352424	-47,942173	-10,933897	18,843401	-47,267155	-5,739556	0,16304			
-47,134308	-6,131032	0,493341	-47,188175	-5,962533	0,364778	-47,811958	-10,790098	18,693443	-47,261478	-5,744692	0,16253			
-47,122742	-6,142179	0,493289	-47,183517	-5,975183	0,376161	-47,700977	-10,664719	18,565914	-47,266026	-5,749221	0,172999			
-47,131218	-6,154103	0,519966	-47,177387	-5,983858	0,380116	-47,640709	-10,568862	18,45742	-47,260738	-5,755037	0,173572			
-47,114239	-6,169662	0,519339	-47,167698	-5,999495	0,389374	-47,585316	-10,481619	18,363028	-47,265602	-5,759752	0,184777			
-47,131203	-6,191357	0,566684	-47,167896	-6,009171	0,402066	-47,586117	-10,419995	18,281046	-47,25935	-5,765611	0,184281			
-47,115814	-6,204284	0,56682	-47,161148	-6,023294	0,412888	-47,581829	-10,365019	18,209379	-47,264229	-5,775274	0,201553			
-47,13213	-6,225399	0,61271	-47,158699	-6,0317	0,420557	-47,583061	-10,330277	18,151251	-47,250221	-5,793447	0,211122			
-47,114346	-6,2413	0,61274	-47,154495	-6,045996	0,434415	-47,569965	-10,301991	18,108006	-47,255638	-5,813778	0,244523			
-47,130527	-6,260936	0,656364	-47,153805	-6,055573	0,445832	-47,576748	-10,294771	18,078854	-47,242321	-5,828612	0,249321			
-47,11433	-6,27585	0,657087	-47,152218	-6,069857	0,462772	-47,56493	-10,288138	18,056389	-47,247066	-5,84465	0,27588			
-47,129299	-6,292134	0,694779	-47,150654	-6,077979	0,471148	-47,572624	-10,300114	18,044239	-47,234097	-5,856686	0,276973			
-47,113907	-6,306751	0,696191	-47,142857	-6,088797	0,475861	-47,565056	-10,310424	18,039316	-47,239296	-5,871997	0,303166			
-47,127354	-6,319603	0,727458	-47,140907	-6,095297	0,481622	-47,572853	-10,334285	18,034876	-47,226845	-5,884835	0,306015			
-47,126198	-6,345047	0,758521	-47,132381	-6,109872	0,490521	-47,560661	-10,353201	18,041128	-47,232037	-5,899055	0,330671			
-47,111137	-6,360431	0,761401	-47,135666	-6,116805	0,503321	-47,567066	-10,38429	18,044849	-47,22007	-5,910353	0,331771			
-47,122879	-6,368647	0,784701	-47,124817	-6,131804	0,509736	-47,551338	-10,405352	18,053356	-47,22541	-5,92476	0,356885			
-47,10664	-6,385705	0,78844	-47,127445	-6,137369	0,51997	-47,553341	-10,4355	18,057676	-47,214382	-5,937121	0,360697			
-47,119209	-6,393328	0,811708	-47,121269	-6,151254	0,530503	-47,533157	-10,452213	18,066877	-47,219948	-5,950906	0,385254			
-47,104374	-6,409742	0,816087	-47,123936	-6,157104	0,541256				-47,208694	-5,961373	0,386051			
-47,118046	-6,416538	0,840083	-47,119518	-6,168129	0,550138				-47,214306	-5,975088	0,410589			
-47,102375	-6,434617	0,845513	-47,121342	-6,171658	0,556908				-47,203979	-5,986239	0,413462			
-47,114681	-6,439779	0,865927	-47,115562	-6,183924	0,565866				-47,209137	-5,99779	0,434438			
-47,099949	-6,457756	0,872029	-47,118145	-6,188221	0,574504				-47,197414	-6,007903	0,434175			
-47,111217	-6,461583	0,889774	-47,114082	-6,200395	0,58614				-47,203381	-6,021048	0,458446			
-47,09737	-6,479486	0,896542	-47,116505	-6,203859	0,593856				-47,192989	-6,031221	0,459872			
-47,111809	-6,483102	0,918118	-47,116291	-6,212121	0,60449				-47,198246	-6,041245	0,478972			
-47,096645	-6,502865	0,926083	-47,116943	-6,213771	0,60724				-47,187645	-6,050521	0,478735			
-47,109676	-6,505792	0,944682	-47,111862	-6,224009	0,615024				-47,193298	-6,061215	0,499333			
-47,09462	-6,525523	0,952984	-47,112942	-6,226101	0,619271				-47,184238	-6,071074	0,501818			
-47,108059	-6,527905	0,972754	-47,108578	-6,235782	0,627279				-47,189632	-6,08123	0,521347			
-47,085052	-6,556784	0,986457	-47,110401	-6,235486	0,629227				-47,179768	-6,089684	0,520959			
-47,098045	-6,558757	1,005232	-47,103367	-6,24473	0,633458				-47,184227	-6,096783	0,535162			
-47,07505	-6,588531	1,019988	-47,105682	-6,245568	0,637616				-47,174698	-6,106456	0,536993			
-47,089935	-6,59028	1,040936	-47,095486	-6,255879	0,639982				-47,179958	-6,115975	0,555672			
-47,062687	-6,623834	1,056104	-47,097836	-6,254529	0,641738				-47,169895	-6,124551	0,55535			
-47,087597	-6,627584	1,091793	-47,088234	-6,264652	0,644007				-47,174488	-6,132048	0,570389			
-47,052452	-6,67053	1,111373	-47,090252	-6,263962	0,646178				-47,165363	-6,139945	0,570285			
-47,076759	-6,674606	1,146368	-47,082726	-6,272127	0,648491				-47,170498	-6,147127	0,585814			
-47,040371	-6,719563	1,16689	-47,076984	-6,277035	0,648968				-47,154453	-6,159039	0,583353			
-47,064133	-6,723953	1,201257	-47,082928	-6,28867	0,673636				-47,164963	-6,172065	0,613501			
-47,03035	-6,766813	1,220817	-47,074825	-6,29204	0,669647				-47,147686	-6,184265	0,610614			
-47,055244	-6,770861	1,258195	-47,049911	-6,310338	0,665762				-47,150341	-6,198975	0,633368			
-47,018097	-6,815257	1,28012	-47,043896	-6,311487	0,661361				-47,135025	-6,209854	0,630554			
-47,044685	-6,819929	1,320095	-46,996658	-6,344899	0,651388				-47,115612	-6,224012	0,625928			
-47,00642	-6,86588	1,34264	-46,998318	-6,347952	0,656287				-47,102249	-6,232614	0,621874			
-47,032425	-6,870989	1,382162	-46,988007	-6,359101	0,658754				-47,104546	-6,245832	0,641764			
-46,996319	-6,914657	1,403358	-46,98597	-6,3645	0,662301				-47,090221	-6,257803	0,640333			
-47,021343	-6,920097	1,441917	-47,001251	-6,374275	0,693572				-47,094505	-6,272121	0,663677			
-46,987381	-6,961403	1,461712	-46,99411	-6,388136	0,699816				-47,080906	-6,283943	0,66258			
-47,013477	-6,96752	1,502346	-47,017117	-6,405351	0,74696				-47,094784	-6,297651	0,696553			
-46,958614	-7,018844	1,533823	-47,012341	-6,418016	0,755059				-47,076382	-6,316746	0,696535			
-46,985641	-7,051853	1,635589	-47,036282	-6,438084	0,806836				-47,060364	-6,339836	0,703975			
-46,942085	-7,088059	1,648848	-47,030914	-6,449454	0,812327				-47,048862	-6,349602	0,700006			
-46,976566	-7,12781	1,776024	-47,055813	-6,468012	0,863488				-46,990162	-6,385965	0,67442			
-46,934784	-7,16481	1,792489	-47,049095	-6,495715	0,896318				-47,004971	-6,400272	0,707677			
-46,964317	-7,202072	1,907713	-47,061234	-6,523629	0,949079				-47,001503	-6,428141	0,736629			
-46,922016	-7,240528	1,926036	-47,057842	-6,548234	0,977813				-46,99593	-6,439086	0,741338			
-46,949856	-7,279903	2,043033	-47,052673	-6,577901	1,011651				-46,994553	-6,463902	0,769108			
-46,909016	-7,316901	2,059658	-47,052486	-6,602056	1,043598				-46,990753	-6,47674	0,778204			
-46,934753	-7,356773	2,169304	-47,048367	-6,630722	1,077404				-47,007545	-6,506358	0,840753			
-46,895996	-7,390931	2,178903	-47,046944	-6,6518	1,10333				-47,004951	-6,533411	0,873782			
-46,958496	-7,435956	2,343638	-47,049793	-6,679307	1,144179				-47,019489	-6,562796	0,93297			
-46,884148	-7,49303	2,349663	-47,046158	-6,700479	1,16774				-47,016376	-6,589096	0,963758			
-46,963474	-7,553515	2,543309	-47,047131	-6,734505	1,221024				-47,026524	-6,614645	1,012043			
-46,932186	-7,581037	2,543949	-47,048622	-6,762342	1,264444				-47,026417	-6,636023	1,039347			
-46,989563	-7,61771	2,677571	-47,060932	-6,792178	1,325737				-47,032738	-6,663229	1,084495			
-46,993622	-7,633124	2,677147	-47,062054	-6,816762	1,362887				-47,03154	-6,682391	1,108658			
-46,962185	-7,689812	2,735725	-47,066624	-6,843582	1,408795				-47,036659	-6,707532	1,14963			
-46,970646	-7,706198	2,766432	-47,065655	-6,865901	1,440538				-47,032047	-6,723221	1,164722			
-46,952938	-7,723122	2,76565	-47,067947	-6,885518	1,472162				-47,039448	-6,755307	1,22448			
-46,992825	-7,779788	2,886642	-47,065857	-6,904527	1,497473				-47,035362	-6,781449	1,259176			
-46,954269	-7,80874	2,885076	-47,069363	-6,923405	1,530421				-47,050465	-6,812657	1,327369			
-47,010117	-7,887829	3,064938	-47,061741	-6,942262	1,548436				-47,038769	-6,833951	1,344459			
-46,939457	-7,932693	3,064867	-47,040501	-6,989766	1,623518				-47,049191	-6,855902	1,391983			
-46,997757	-8,016444	3,252061	-47,030956	-7,037963	1,710307				-47,040699	-6,876819	1,411913			
-46,925076	-8,062514	3,251004	-47,016331	-7,085969	1,789611				-47,049648	-6,893872	1,450077			
-46,995865	-8,15916	3,507374	-47,011452	-7,128546	1,87056				-47,041615	-6,910927	1,464544			
-46,905506	-8,24813	3,608436	-46,99073	-7,173087	1,934187				-47,05035	-6,922749	1,494516			
-46,93924	-8,319652	3,791946	-46,989517	-7,209031	2,005275				-47,042068	-6,93735	1,50498			
-46,865303	-8,394081	3,879748	-46,977825	-7,246643	2,06604				-47,048561	-6,95782	1,549206			
-46,923649	-8,487971	4,121302	-46,97575	-7,276868	2,12362				-47,027134	-6,999477	1,613277			
-46,828693	-8,634029	4,502947	-46,978821	-7,310761	2,196967				-47,035076	-7,039373	1,707954			
-46,888115	-8,751106	5,049481	-46,970608	-7,33829	2,240779				-47,015579	-7,082324	1,770759			
-46,916142	-8,904074	5,473413	-46,971909	-7,367629	2,301179				-47,025047	-7,118517	1,858417			
-46,901791	-9,031373	6,04457	-46,987122	-7,412747	2,44488				-47,001125	-7,155917	1,904316			
-46,958157	-9,180421	7,005327	-46,987598	-7,425698	2,470042				-47,00983	-7,18604	1,978468			
-47,064808	-9,342509	8,124109	-46,969139	-7,441358	2,472508				-46,986221	-7,22159	2,019372			
-46,951332	-9,500947	9,705335	-46,978024	-7,440938	2,483692				-46,999062	-7,250822	2,096997			
-46,761543	-9,803305	11,618305	-46,961956	-7,454457	2,4814				-46,972256	-7,283075	2,126496			
-46,472973	-10,205576	13,553766	-46,971092	-7,456624	2,501319				-46,984665	-7,310208	2,19875			
-46,115967	-10,684815	15,581235	-46,955349	-7,468719	2,498825				-46,962151	-7,341248	2,230828			
-45,607872	-11,13971	17,624489	-46,960751	-7,470631	2,512061				-46,974548	-7,366064	2,297812			
-45,063072	-11,556313	19,603836	-46,95142	-7,478211	2,510386				-46,961857	-7,410617	2,393626			
-44,451523	-11,929038	21,5214	-46,932686	-7,492791	2,51253				-46,96452	-7,441644	2,50171			
-43,818111	-12,281938	23,352333	-46,929131	-7,495092	2,511214				-46,939083	-7,457025	2,500031			
-43,309837	-12,583748	24,885908	-46,900074	-7,521584	2,530496				-46,922638	-7,46698	2,49711			
-43,114552	-12,784531	25,432306	-46,897964	-7,521906	2,530106				-46,91214	-7,473694	2,495218			
-43,047455	-12,950848	25,475378	-46,878078	-7,538666	2,537903				-46,88364	-7,500504	2,505277			
-43,056835	-12,950621	25,257284	-46,876564	-7,538093	2,537866				-46,876167	-7,505139	2,503318			
-43,100952	-12,827904	24,772692	-46,861649	-7,549836	2,541432				-46,854958	-7,522282	2,506592			
-43,183121	-12,660302	24,177778	-46,860985	-7,549681	2,541002				-46,85128	-7,525285	2,506528			
-43,261528	-12,481097	23,594631	-46,850372	-7,556651	2,542537				-46,833496	-7,540669	2,510808			
-43,372044	-12,311259	23,049385	-46,850506	-7,555049	2,542723				-46,82571	-7,545475	2,509917			
-43,479805	-12,140757	22,548687	-46,846912	-7,557476	2,543248				-46,816315	-7,552336	2,510355			
-43,631771	-11,979176	22,082397	-46,846046	-7,556733	2,54304				-46,808914	-7,557217	2,510353			
-43,7887	-11,817184	21,647367	-46,841995	-7,5587	2,543552				-46,803673	-7,561242	2,511016			
-43,98822	-11,662498	21,229849	-46,841953	-7,556479	2,543804				-46,795143	-7,566563	2,51102			
-44,192039	-11,507872	20,837034	-46,837257	-7,56011	2,545095				-46,799603	-7,563198	2,514179			
-44,429005	-11,361801	20,461245	-46,835674	-7,558683	2,545234				-46,795685	-7,566313	2,514212			
-44,668068	-11,218044	20,109507	-46,828331	-7,564342	2,546602				-46,791565	-7,579419	2,527674			
-44,938492	-11,085855	19,778439	-46,829147	-7,562274	2,546393				-46,789883	-7,579184	2,52808			
-45,211517	-10,95823	19,469357	-46,822578	-7,569278	2,54977				-46,769684	-7,601279	2,540226			
-45,514233	-10,842508	19,171394	-46,824299	-7,56639	2,55046				-46,771816	-7,599251	2,539533			
-45,819279	-10,732701	18,891907	-46,820396	-7,570499	2,551946				-46,75272	-7,616775	2,542209			
-46,152569	-10,63645	18,622236	-46,820091	-7,569241	2,551024				-46,741478	-7,619716	2,533025			
-46,487675	-10,548076	18,370268	-46,81321	-7,575553	2,553039				-46,713142	-7,637701	2,514449			
-46,849388	-10,476003	18,132376	-46,813137	-7,574427	2,552515				-46,769924	-7,611977	2,517043			
-47,211018	-10,414028	17,910917	-46,811447	-7,575024	2,551414				-46,813026	-7,614527	2,546233			
-47,589783	-10,368024	17,695469	-46,812229	-7,57384	2,551185				-46,858868	-7,659592	2,720057			
-47,956505	-10,332232	17,493258	-46,816345	-7,569092	2,547989				-46,82909	-7,702093	2,767761			
-48,315418	-10,310605	17,297443	-46,815819	-7,568873	2,547683				-46,837482	-7,714325	2,803938			
-48,633228	-10,296366	17,113123	-46,82156	-7,563682	2,545331				-46,862583	-7,721927	2,852169			
-48,895088	-10,289224	16,935192	-46,806503	-7,569645	2,538378				-46,859669	-7,731178	2,859297			
-49,065552	-10,280015	16,766338	-46,72905	-7,609617	2,521425				-46,83519	-7,823526	2,991116			
-49,110989	-10,256018	16,57902	-46,734547	-7,606399	2,499282				-46,835068	-7,839016	3,012138			
-48,924461	-10,17047	16,286499	-46,774185	-7,592743	2,50535				-46,860229	-7,840696	3,032079			
-48,686844	-10,093784	16,115286	-46,814598	-7,581203	2,513733				-46,857124	-7,845195	3,032188			
-48,58498	-10,035956	16,016327	-46,834297	-7,587876	2,529461				-46,822674	-7,914953	3,116272			
-48,383644	-9,980639	16,033096	-46,879704	-7,622571	2,657551				-46,816788	-7,927781	3,123171			
-48,312645	-9,920873	16,070986	-46,921432	-7,667833	2,838232				-46,857132	-7,927691	3,152107			
-48,326572	-9,896796	16,058765	-46,93885	-7,683403	2,872379				-46,833359	-7,944848	3,152099			
-48,232147	-9,856278	16,011282	-46,958282	-7,707032	2,921165				-46,898979	-7,957207	3,229177			
-48,159153	-9,839712	15,994828	-46,966713	-7,721251	2,94497				-46,869606	-7,979089	3,230886			
-48,113186	-9,836074	15,980008	-46,969772	-7,745379	2,980413				-46,864014	-7,990507	3,237238			
-48,09528	-9,831496	15,965053	-46,982929	-7,759804	3,011744				-46,849281	-8,00166	3,234938			
-48,118824	-9,831089	15,942105	-46,988888	-7,7822	3,050232				-46,883179	-8,033304	3,327763			
-48,150654	-9,82987	15,919304	-47,001038	-7,794307	3,077612				-46,858334	-8,078814	3,389282			
-48,202881	-9,834048	15,891232	-47,01791	-7,817987	3,12909				-46,875072	-8,11722	3,476506			
-48,229733	-9,835751	15,870618	-47,024193	-7,827172	3,147381				-46,852928	-8,180512	3,596195			
-48,263954	-9,844701	15,846583	-47,039894	-7,846685	3,191881				-46,85479	-8,271509	3,840763			
-48,277645	-9,851999	15,842671	-47,039032	-7,85063	3,195707				-46,810364	-8,385423	4,083027			
-48,275917	-9,855913	15,843365	-47,049389	-7,861667	3,221971				-46,794994	-8,556496	4,636013			
-48,283436	-9,862558	15,839428	-47,049698	-7,863232	3,224124				-46,868	-8,645976	5,33354			
-48,275974	-9,865202	15,839088	-47,046513	-7,871568	3,235368				-46,908314	-8,8072	6,067641			
-48,277344	-9,87008	15,834764	-47,046764	-7,871078	3,235584				-46,911575	-8,987397	6,987717			
-48,262783	-9,871375	15,840709	-47,036079	-7,878094	3,239398				-46,965408	-9,220207	8,355088			
-48,256947	-9,874945	15,842973	-47,038952	-7,875699	3,240185				-46,750099	-9,440197	10,448404			
-48,236423	-9,873757	15,847964	-47,025795	-7,885669	3,248063				-46,514965	-9,902205	13,241839			
-48,225983	-9,874412	15,848318	-47,027283	-7,883168	3,24884				-46,071438	-10,570831	16,417736			
-48,201805	-9,870497	15,852434	-47,013611	-7,890227	3,254085				-45,555782	-11,433928	19,798225			
-48,188824	-9,868684	15,852701	-47,019619	-7,885334	3,255892				-44,965008	-12,308271	23,169458			
-48,16217	-9,863234	15,862783	-47,001888	-7,900969	3,268597				-44,345764	-13,070981	26,319769			
-48,147068	-9,860256	15,868576	-47,009853	-7,895549	3,271154				-44,040169	-13,601395	28,484816			
-48,119514	-9,852653	15,876391	-47,001316	-7,900374	3,276284				-44,249802	-14,092409	29,470863			
-48,104351	-9,847291	15,879261	-47,016068	-7,892172	3,281046				-44,579754	-14,50878	30,126003			
-48,077061	-9,837661	15,885478	-47,017395	-7,893621	3,287506				-45,085934	-14,774653	29,971315			
-48,062645	-9,830703	15,887695	-47,028774	-7,885981	3,290323				-45,597309	-14,889483	29,328121			
-48,035767	-9,820574	15,899354	-47,041908	-7,893648	3,315958				-45,99184	-14,827031	28,617365			
-48,021641	-9,813608	15,906612	-47,037918	-7,893958	3,311276				-46,339344	-14,769655	27,827042			
-47,995712	-9,802575	15,915821	-46,993793	-7,918961	3,311298				-46,60342	-14,629225	27,019617			
-47,982899	-9,79459	15,920305	-47,005142	-7,914884	3,31218				-46,819241	-14,462366	26,238762			
-47,958309	-9,782962	15,928135	-46,927937	-7,964501	3,32066				-46,998859	-14,262288	25,513521			
-47,947044	-9,774831	15,93209	-46,950912	-7,994628	3,403182				-47,149555	-14,024188	24,837481			
-47,923588	-9,764161	15,945319	-46,8405	-8,050858	3,401029				-47,285629	-13,736116	24,209496			
-47,913177	-9,757436	15,954205	-46,869167	-8,094497	3,507441				-47,413574	-13,429233	23,628481			
-47,890965	-9,747226	15,965107	-46,836891	-8,18223	3,661632				-47,56332	-13,147334	23,072323			
-47,882008	-9,740808	15,971537	-46,899727	-8,298172	4,056466				-47,711044	-12,875953	22,548697			
-47,86121	-9,731261	15,981339	-47,051048	-8,446783	4,563087				-47,868702	-12,62467	22,052664			
-47,853844	-9,725845	15,98735	-47,137108	-8,60384	5,241305				-48,005722	-12,384084	21,594456			
-47,834248	-9,718303	16,002478	-47,158676	-8,76062	6,082979				-48,13847	-12,162479	21,160191			
-47,827793	-9,715198	16,013262	-47,235954	-9,001084	7,37078				-48,230785	-11,949537	20,760052			
-47,809364	-9,708899	16,026091	-47,207787	-9,263091	9,421577				-48,291569	-11,749326	20,38076			
-47,804253	-9,706769	16,034533	-47,016209	-9,739661	12,517693				-48,285049	-11,548262	20,014774			
-47,787121	-9,701676	16,046272	-46,637444	-10,52095	15,878464				-48,18256	-11,326166	19,625933			
-47,78347	-9,700932	16,054138	-46,220833	-11,546371	19,404139				-48,069828	-11,114158	19,3018			
-47,768021	-9,697255	16,065262	-45,626217	-12,566424	22,939678				-47,973305	-10,92978	19,077702			
-47,765591	-9,698739	16,077995	-45,149426	-13,444611	26,116796				-47,842335	-10,764293	18,891485			
-47,7509	-9,697389	16,093464	-44,921787	-14,070045	28,394482				-47,721962	-10,627165	18,724384			
-47,749279	-9,700057	16,103756	-45,210453	-14,581426	28,911762				-47,579353	-10,505159	18,586588			
-47,735386	-9,69949	16,116766	-45,611942	-15,053131	29,251451				-47,490761	-10,415187	18,471893			
-47,734818	-9,70307	16,125706	-46,015892	-15,338196	29,225733				-47,402847	-10,337592	18,3801			
-47,722038	-9,703452	16,137791	-46,435436	-15,330713	28,546997				-47,378086	-10,283079	18,292267			
-47,722271	-9,708753	16,151228	-46,7183	-15,082025	27,708982				-47,373699	-10,236306	18,220875			
-47,709984	-9,710895	16,167198	-46,926311	-14,778286	26,890362				-47,393963	-10,205373	18,15308			
-47,710716	-9,716754	16,177818	-47,073223	-14,488935	26,108744				-47,403965	-10,181035	18,100578			
