RECORDING MOVEMENT  WITH DISC
122,LEFT_LAT_PTERYGOID_SUP,RIGHT_LAT_PTERYGOID_SUP,LEFT_LAT_PTERYGOID_INF,RIGHT_LAT_PTERYGOID_INF
122,,35.139,,32.6924,,39.5248,,36.3528
123,,35.139,,32.6924,,39.5248,,36.3528
124,,35.139,,32.6924,,39.5248,,36.3528
125,,35.139,,32.6924,,39.5248,,36.3528
126,,35.139,,32.6924,,39.5248,,36.3528
127,,34.3682,,31.8768,,38.045,,34.8077
128,,34.3682,,31.8768,,38.045,,34.8077
129,,34.3682,,31.8768,,38.045,,34.8077
130,,34.3682,,31.8768,,38.045,,34.8077
131,,34.3682,,31.8768,,38.045,,34.8077
132,,34.3682,,31.8768,,38.045,,34.8077
133,,33.7906,,31.2874,,36.7069,,33.4357
134,,33.7906,,31.2874,,36.7069,,33.4357
135,,33.7906,,31.2874,,36.7069,,33.4357
136,,33.7906,,31.2874,,36.7069,,33.4357
137,,33.7906,,31.2874,,36.7069,,33.4357
138,,33.7906,,31.2874,,36.7069,,33.4357
139,,33.7906,,31.2874,,36.7069,,33.4357
140,,33.7906,,31.2874,,36.7069,,33.4357
141,,33.7906,,31.2874,,36.7069,,33.4357
142,,33.7906,,31.2874,,36.7069,,33.4357
143,,33.7906,,31.2874,,36.7069,,33.4357
144,,33.7906,,31.2874,,36.7069,,33.4357
145,,33.1918,,30.7705,,34.4626,,31.2295
146,,33.1918,,30.7705,,34.4626,,31.2295
147,,33.1918,,30.7705,,34.4626,,31.2295
148,,33.1918,,30.7705,,34.4626,,31.2295
149,,33.1918,,30.7705,,34.4626,,31.2295
150,,33.1918,,30.7705,,34.4626,,31.2295
151,,33.1918,,30.7705,,34.4626,,31.2295
152,,33.1918,,30.7705,,34.4626,,31.2295
153,,33.1918,,30.7705,,34.4626,,31.2295
154,,33.1918,,30.7705,,34.4626,,31.2295
155,,33.1918,,30.7705,,34.4626,,31.2295
156,,33.1918,,30.7705,,34.4626,,31.2295
157,,33.1918,,30.7705,,34.4626,,31.2295
158,,33.1918,,30.7705,,34.4626,,31.2295
159,,33.1918,,30.7705,,34.4626,,31.2295
160,,33.1918,,30.7705,,34.4626,,31.2295
161,,33.1918,,30.7705,,34.4626,,31.2295
162,,33.1918,,30.7705,,34.4626,,31.2295
163,,33.1918,,30.7705,,34.4626,,31.2295
164,,33.1918,,30.7705,,34.4626,,31.2295
165,,33.1918,,30.7705,,34.4626,,31.2295
166,,33.1918,,30.7705,,34.4626,,31.2295
167,,33.1918,,30.7705,,34.4626,,31.2295
168,,33.1918,,30.7705,,34.4626,,31.2295
169,,34.3042,,32.4097,,32.1394,,29.4727
