X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
3,683456	-74,208214	58,536385	3,655634	-73,960854	58,943718	3,929113	-75,715225	58,190887	3,440658	-74,988029	57,346481	2,538184	-104,622917	29,20697
3,681732	-74,249054	58,49065	3,656441	-74,027412	58,883858	3,947182	-75,813911	58,115849	3,446182	-75,280571	57,051319	2,361841	-104,303925	30,371782
3,689472	-74,312912	58,443649	3,662699	-74,089165	58,823921	3,962761	-75,905838	58,04179	3,442967	-75,534615	56,773506	2,172952	-103,969856	31,539793
3,687421	-74,357399	58,393852	3,662523	-74,160355	58,762939	3,986957	-75,992088	57,966351	3,45029	-75,788361	56,513721	2,003064	-103,606308	32,704628
3,692747	-74,422592	58,343361	3,667991	-74,221329	58,702122	4,005022	-76,079765	57,893421	3,450469	-76,006004	56,27549	1,831932	-103,233978	33,835419
3,690322	-74,468544	58,291988	3,665509	-74,289352	58,641148	4,023977	-76,162285	57,821301	3,468525	-76,223251	56,059036	1,688966	-102,844185	34,925968
3,694799	-74,537804	58,241196	3,671888	-74,349892	58,582478	4,04275	-76,24427	57,751854	3,471255	-76,39727	55,865372	1,57473	-102,444679	35,960609
3,692403	-74,583984	58,189541	3,670696	-74,417282	58,524979	4,062579	-76,325691	57,684036	3,489707	-76,566399	55,695053	1,527471	-102,025856	36,936909
3,695054	-74,650391	58,138947	3,676481	-74,472481	58,470058	4,081974	-76,404861	57,618851	3,492369	-76,697891	55,54982	1,511447	-101,620628	37,821022
3,692588	-74,695778	58,088238	3,674934	-74,531853	58,416969	4,100639	-76,484169	57,55534	3,513779	-76,827415	55,428841	1,50432	-101,261635	38,585888
3,693522	-74,759064	58,03894	3,679881	-74,579865	58,367481	4,117663	-76,558472	57,49506	3,516082	-76,913055	55,332424	1,483129	-100,953453	39,220943
3,690664	-74,802185	57,991058	3,681912	-74,63517	58,321522	4,135052	-76,633331	57,43644	3,536402	-76,996704	55,260033	1,474248	-100,679344	39,736359
3,690443	-74,864578	57,94574	3,686896	-74,679543	58,279728	4,146394	-76,700928	57,381817	3,538191	-77,041191	55,212399	1,462162	-100,443794	40,132198
3,687715	-74,904366	57,901691	3,68792	-74,725677	58,24107	4,159601	-76,766937	57,330208	3,557069	-77,083801	55,188229	1,477763	-100,228592	40,427921
3,686045	-74,960693	57,86034	3,69135	-74,760139	58,20718	4,170312	-76,824928	57,282261	3,558239	-77,086296	55,187012	1,501702	-100,045792	40,62355
3,683399	-74,996803	57,820606	3,694161	-74,797081	58,176891	4,186616	-76,886925	57,237759	3,576661	-77,086845	55,20747	1,551932	-99,884933	40,735893
3,680683	-75,046936	57,783657	3,698871	-74,822662	58,1525	4,198266	-76,939697	57,196548	3,578074	-77,052841	55,249752	1,597657	-99,767525	40,759129
3,677807	-75,078369	57,749691	3,702793	-74,852608	58,132507	4,214353	-76,997581	57,158356	3,601653	-77,022865	55,311771	1,655877	-99,678467	40,709576
3,674621	-75,125084	57,719246	3,706117	-74,868095	58,117767	4,226692	-77,042892	57,123718	3,60396	-76,957771	55,39217	1,70008	-99,63298	40,58358
3,672035	-75,151283	57,691299	3,707378	-74,889221	58,107082	4,249599	-77,093224	57,092083	3,612504	-76,907509	55,487015	1,753124	-99,610878	40,399426
3,668424	-75,190285	57,666695	3,712454	-74,898102	58,102055	4,259459	-77,135559	57,063412	3,612046	-76,818718	55,597149	1,791974	-99,623444	40,155621
3,66608	-75,211472	57,644569	3,714184	-74,912796	58,101013	4,272143	-77,180923	57,036789	3,607357	-76,729607	55,718655	1,839059	-99,650574	39,87014
3,662129	-75,243324	57,625565	3,718895	-74,91217	58,104729	4,280471	-77,215324	57,013939	3,606854	-76,620689	55,852802	1,874966	-99,699661	39,545326
3,660035	-75,259789	57,608936	3,718951	-74,918861	58,111858	4,304961	-77,256592	56,993984	3,601519	-76,505219	55,996899	1,912576	-99,760727	39,192944
3,655974	-75,288589	57,59594	3,721433	-74,911026	58,122753	4,310811	-77,287178	56,975685	3,60289	-76,37851	56,151382	1,941492	-99,830383	38,820999
3,653677	-75,300026	57,585575	3,720173	-74,909889	58,137318	4,325268	-77,322426	56,960209	3,598559	-76,247383	56,312019	1,972313	-99,907219	38,43729
3,649346	-75,321526	57,578388	3,723262	-74,896782	58,156036	4,328738	-77,345993	56,947121	3,60136	-76,107941	56,480423	1,99418	-99,985199	38,050041
3,647319	-75,328117	57,573524	3,721073	-74,888161	58,17728	4,349302	-77,378014	56,936836	3,598332	-75,969193	56,65197	2,01848	-100,063698	37,666924
3,643209	-75,343018	57,571434	3,723421	-74,868057	58,201866	4,352869	-77,398178	56,928505	3,601424	-75,822556	56,827282	2,032959	-100,138733	37,294106
3,641429	-75,345444	57,571285	3,721278	-74,85202	58,228287	4,370773	-77,42659	56,922462	3,598327	-75,675583	57,002632	2,052182	-100,209641	36,938271
