4.815212	-68.724716	68.769814	6.244778	-69.124741	69.453804	4.510253	-68.773186	68.898781	4.151421	-68.601837	68.591881	4.165277	-68.56575	68.524918
4.822113	-68.72644	68.772675	6.244708	-69.127007	69.453735	4.546332	-68.784683	68.921478	4.151462	-68.601799	68.591896	4.167623	-68.566307	68.525711
4.827894	-68.727882	68.775215	6.248279	-69.128082	69.453712	4.583292	-68.797157	68.94635	4.151494	-68.601845	68.591873	4.169802	-68.566933	68.526573
4.833858	-68.729477	68.777496	6.248548	-69.130127	69.453888	4.615597	-68.809021	68.970558	4.15165	-68.601799	68.591896	4.172145	-68.567421	68.527306
4.839206	-68.730804	68.779694	6.259938	-69.135178	69.456444	4.658205	-68.825096	69.001572	4.151685	-68.601845	68.591873	4.174304	-68.568024	68.528175
4.844537	-68.73217	68.78186	6.264598	-69.138641	69.458153	4.699926	-68.843788	69.037689	4.151735	-68.601807	68.591888	4.176576	-68.56852	68.528992
4.852287	-68.73391	68.785919	6.280323	-69.145447	69.462112	4.743324	-68.863647	69.076248	4.151927	-68.601822	68.591858	4.178778	-68.569061	68.529854
4.866189	-68.737854	68.792641	6.286838	-69.149605	69.46431	4.817117	-68.875824	69.14653	4.151707	-68.60202	68.591896	4.18102	-68.56958	68.53067
4.879891	-68.741959	68.799652	6.309095	-69.159912	69.470238	4.93844	-68.896889	69.230324	4.151887	-68.601944	68.591949	4.183078	-68.570213	68.531609
4.895205	-68.746399	68.806602	6.332968	-69.171005	69.478661	5.130193	-68.938873	69.362831	4.152133	-68.601898	68.591972	4.185322	-68.570686	68.53241
4.911185	-68.751564	68.814819	6.397684	-69.182709	69.513885	5.351088	-68.991798	69.457352	4.152191	-68.601929	68.591949	4.187444	-68.571274	68.533302
4.92742	-68.756485	68.822266	6.471585	-69.186325	69.550667	5.522178	-69.090179	69.475632	4.152264	-68.601883	68.591965	4.189607	-68.571808	68.534164
4.94443	-68.763069	68.832756	6.536311	-69.18631	69.580742	5.625793	-69.117805	69.496582	4.152392	-68.601898	68.591927	4.191781	-68.572327	68.535019
4.961206	-68.769585	68.843063	6.603576	-69.17202	69.61145	5.694876	-69.133591	69.50824	4.152193	-68.602081	68.591965	4.193952	-68.572853	68.535881
4.977197	-68.775734	68.852753	6.6635	-69.169594	69.645203	5.757152	-69.14946	69.51989	4.152362	-68.602013	68.59201	4.196057	-68.573425	68.536781
4.992415	-68.781166	68.861176	6.699997	-69.178764	69.675362	5.817254	-69.194214	69.532921	4.152584	-68.601967	68.592033	4.198285	-68.573875	68.537582
5.006188	-68.786354	68.869278	6.741291	-69.191849	69.707687	5.890685	-69.232391	69.562386	4.152684	-68.601982	68.59201	4.20034	-68.574501	68.538521
5.019142	-68.791122	68.876663	6.772861	-69.199806	69.736542	5.989163	-69.281799	69.590767	4.152495	-68.60215	68.592049	4.202489	-68.575043	68.539375
5.033293	-68.79747	68.886734	6.810389	-69.212074	69.766586	6.092839	-69.333015	69.619751	4.152725	-68.602081	68.592094	4.204623	-68.575577	68.540253
5.077225	-68.80925	68.906502	6.842553	-69.220612	69.796082	6.232625	-69.356827	69.697754	4.152544	-68.602234	68.592133	4.206809	-68.576073	68.541084
5.125102	-68.822388	68.928024	6.88174	-69.233582	69.827438	6.360641	-69.367157	69.786324	4.152733	-68.602165	68.592178	4.208888	-68.576653	68.541985
5.20949	-68.840759	68.960175	6.911248	-69.241364	69.855675	6.467216	-69.391571	69.86821	4.152592	-68.60228	68.592216	4.211077	-68.577133	68.542809
5.340089	-68.872871	69.012604	6.947726	-69.253532	69.884827	6.585278	-69.401657	69.949356	4.152787	-68.602226	68.592255	4.213135	-68.577736	68.543724
5.491411	-68.912735	69.087982	6.974308	-69.260506	69.910248	6.682425	-69.425072	70.024422	4.152929	-68.60218	68.592278	4.215364	-68.578156	68.544502
5.644789	-68.952644	69.165367	7.012232	-69.273201	69.940544	6.81051	-69.32634	70.21917	4.153172	-68.602188	68.592262	4.217414	-68.578766	68.545433
5.808305	-68.988617	69.242348	6.982548	-69.284134	69.989143	6.790387	-69.339027	70.361031	4.152973	-68.602356	68.592308	4.219635	-68.579216	68.546219
5.879629	-69.00898	69.281799	6.949167	-69.299271	70.047592	6.774184	-69.342781	70.521751	4.153135	-68.602287	68.592361	4.221714	-68.579796	68.547142
5.901759	-69.016533	69.299576	6.913522	-69.31189	70.107742	6.860618	-69.338326	70.740341	4.152986	-68.602402	68.592392	4.247417	-68.584686	68.556107
5.90493	-69.021149	69.311424	6.880254	-69.331291	70.174973	7.036179	-69.336136	70.996063	4.153211	-68.602348	68.592438	4.286113	-68.593582	68.570114
5.901474	-69.02459	69.321281	6.843951	-69.345413	70.24469	7.235394	-69.279861	71.322098	4.153324	-68.602303	68.592461	4.334041	-68.605255	68.588501
5.897774	-69.028488	69.333214	6.82691	-69.356476	70.300911	7.574821	-69.568764	71.446754	4.153576	-68.60231	68.592445	4.383245	-68.617119	68.607948
5.885289	-69.029808	69.359322	6.806583	-69.36158	70.347183	8.070313	-69.979141	71.529526	4.153355	-68.602493	68.592491	4.432332	-68.630074	68.629044
5.870456	-69.031029	69.387642	6.801745	-69.367607	70.414162	8.765904	-70.421295	71.650055	4.153557	-68.602417	68.592552	4.482921	-68.646004	68.65509
5.867927	-69.029427	69.422104	6.78079	-69.365517	70.488968	9.322964	-70.757607	71.769737	4.153419	-68.602524	68.59259	4.534688	-68.664536	68.685783
5.872034	-69.029243	69.422852	6.875553	-69.366554	70.625504	9.446025	-71.081932	71.686798	4.153591	-68.602478	68.592621	4.593033	-68.69075	68.73008
5.874819	-69.02951	69.423317	7.007547	-69.363945	70.781288	9.498661	-71.321907	71.587814	4.153413	-68.602615	68.592667	4.655508	-68.723373	68.785835
5.876999	-69.0298	69.423775	7.159472	-69.369667	70.971085	9.532421	-71.530563	71.512444	4.153783	-68.602547	68.59272	4.719757	-68.764458	68.853897
5.881577	-69.029907	69.424385	7.36657	-69.313828	71.218269	9.523598	-71.681885	71.469917	4.153593	-68.602692	68.592773	4.782981	-68.8097	68.930519
5.885336	-69.03006	69.424957	7.604576	-69.47184	71.30217	9.474734	-71.78038	71.494888	4.153815	-68.602623	68.592827	4.856387	-68.855919	69.039566
5.889415	-69.030159	69.425575	7.936098	-69.72274	71.331451	9.369554	-71.830231	71.579926	4.153661	-68.602737	68.592873	5.00537	-68.915527	69.171692
5.892225	-69.030342	69.426147	8.330607	-70.009201	71.346985	9.211698	-71.903801	71.740875	4.153919	-68.602676	68.592918	5.347508	-68.976227	69.435944
5.895347	-69.030495	69.42675	8.813206	-70.338409	71.350395	9.06798	-71.919792	72.002769	4.153777	-68.602783	68.592964	5.649532	-69.169884	69.543571
5.897324	-69.030731	69.427299	9.373116	-70.635536	71.413788	8.841226	-71.95137	72.320877	4.154017	-68.60273	68.593002	5.865604	-69.324867	69.645271
5.902462	-69.031433	69.428177	9.737724	-70.79969	71.456749	8.496904	-72.231232	72.722366	4.153838	-68.602867	68.593048	6.106251	-69.533699	69.775826
5.906868	-69.032028	69.428993	9.773489	-70.837952	71.433296	8.184037	-72.695419	73.216759	4.154074	-68.602798	68.593102	6.298198	-69.537399	70.041458
5.911849	-69.032829	69.429932	9.769046	-70.885117	71.414177	7.973558	-73.145897	73.805229	4.15396	-68.602882	68.593147	6.508904	-69.635979	70.279144
5.915654	-69.033417	69.430786	9.757763	-70.906303	71.410805	7.690186	-73.699005	74.439224	4.154216	-68.602837	68.593178	6.612879	-69.392654	70.771439
5.919716	-69.034126	69.431702	9.731421	-70.924088	71.413322	7.451408	-74.593231	75.201523	4.154037	-68.602966	68.593231	7.017757	-69.299927	71.335075
5.922669	-69.034622	69.432526	9.693997	-70.910301	71.428589	7.221993	-75.664467	76.03714	4.154396	-68.602898	68.593285	7.663613	-69.763206	71.661781
5.929865	-69.036179	69.433853	9.651401	-70.910095	71.445892	6.875345	-76.808418	76.88353	4.15423	-68.603027	68.593338	8.633803	-70.552368	71.901649
5.938125	-69.038315	69.435417	9.606373	-70.899536	71.467041	6.291157	-77.942703	77.685295	4.154396	-68.602959	68.593384	9.260216	-71.4403	72.005493
5.949515	-69.042458	69.438591	9.561264	-70.897324	71.488106	5.447032	-79.016403	78.396385	4.154277	-68.60305	68.593422	9.483465	-72.617371	72.044945
5.962108	-69.053017	69.442307	9.520661	-70.8992	71.506325	4.411403	-79.990723	78.974571	4.182886	-68.607513	68.600151	9.584435	-73.932571	72.117157
5.974595	-69.063499	69.445847	9.485987	-70.919312	71.520508	3.346559	-80.813515	79.384193	4.218646	-68.613701	68.609993	9.595012	-75.852448	72.306122
5.987205	-69.073837	69.44931	9.452867	-70.932121	71.534561	2.427504	-81.446701	79.609467	4.255816	-68.620575	68.621025	9.704392	-77.946655	72.55497
6.003654	-69.087097	69.453598	9.424645	-70.954506	71.544281	1.778611	-81.857574	79.670975	4.300756	-68.631783	68.637917	9.449819	-80.332664	72.822777
6.021786	-69.101601	69.458199	9.397887	-70.966835	71.55497	1.494457	-82.087769	79.621368	4.346217	-68.642136	68.653854	8.545118	-82.712219	73.066788
6.048791	-69.119987	69.4673	9.375156	-70.991676	71.560547	1.579706	-82.201164	79.503807	4.389498	-68.652245	68.668877	7.024912	-84.84182	73.26918
6.094135	-69.140747	69.481323	9.352619	-71.006935	71.567276	1.962867	-82.20681	79.348824	4.42938	-68.661469	68.683533	5.172419	-86.580826	73.436523
6.188787	-69.189026	69.509018	9.335966	-71.030571	71.569847	2.493683	-82.079071	79.214539	4.4672	-68.670433	68.696762	3.437906	-87.845299	73.572136
6.239121	-69.215363	69.52375	9.31874	-71.043709	71.574333	2.98352	-82.013206	79.117477	4.504416	-68.679184	68.710999	2.110215	-88.588615	73.687881
6.324558	-69.232994	69.571205	9.306506	-71.065216	71.57531	3.452253	-81.976097	79.037109	4.539966	-68.687943	68.724014	1.238698	-88.798851	73.804459
6.419839	-69.257637	69.620193	9.292377	-71.080391	71.576988	3.862647	-81.891449	78.98494	4.574074	-68.695862	68.73806	0.722136	-88.532967	73.941818
6.528883	-69.281944	69.668762	9.281945	-71.104309	71.5756	4.108999	-81.871704	78.975067	4.605594	-68.70343	68.750549	0.519896	-87.929688	74.125175
6.621538	-69.267708	69.731865	9.271572	-71.116402	71.576241	4.208759	-81.877975	78.971756	4.63671	-68.712036	68.764938	0.721913	-87.1689	74.386765
6.708996	-69.263885	69.782364	9.263506	-71.137024	71.574898	4.192054	-81.91375	78.963852	4.669143	-68.720245	68.779015	1.398348	-86.388405	74.730721
6.798705	-69.259369	69.834061	9.255381	-71.147476	71.574814	4.066761	-81.944809	78.974426	4.695989	-68.72831	68.792213	2.418004	-85.652046	75.135475
6.878633	-69.256996	69.881165	9.248441	-71.170746	71.571388	3.821063	-81.969864	79.017509	4.723274	-68.737411	68.807083	3.479876	-85.028999	75.619896
6.954472	-69.253174	69.92852	9.238374	-71.18325	71.571396	3.489507	-81.960861	79.084961	4.748891	-68.746445	68.821861	4.325387	-84.602745	76.149109
7.00168	-69.267754	69.966553	9.231011	-71.204079	71.569183	3.151273	-81.868164	79.172523	4.772838	-68.755074	68.835968	4.837554	-84.25959	76.700233
6.985621	-69.284332	70.022903	9.223411	-71.21373	71.569046	2.848078	-81.671005	79.282234	4.803858	-68.767197	68.855118	4.927705	-83.88607	77.270012
6.923997	-69.301414	70.084679	9.223148	-71.232727	71.563576	2.584213	-81.334671	79.420143	4.838456	-68.780914	68.876404	4.609293	-83.448441	77.834915
6.853045	-69.335205	70.226799	9.216632	-71.246201	71.561066	2.323224	-80.846748	79.591927	4.871554	-68.794228	68.897087	4.002435	-82.918037	78.360916
6.818348	-69.350426	70.297043	9.214459	-71.267227	71.555634	2.071744	-80.234421	79.798569	4.904769	-68.808678	68.919785	3.255939	-82.354912	78.812767
6.78529	-69.360802	70.358711	9.191968	-71.282532	71.562202	1.850414	-79.592377	80.03289	4.931956	-68.822281	68.946213	2.502168	-81.813408	79.166458
6.764462	-69.357384	70.431473	9.15981	-71.306969	71.57341	1.671051	-78.955231	80.281525	4.990998	-68.840111	68.984261	1.86542	-81.354942	79.420906
6.751435	-69.35804	70.503159	9.110305	-71.316711	71.598785	1.515455	-78.354393	80.527611	5.063265	-68.860428	69.026657	1.459432	-81.029625	79.594627
6.801077	-69.355263	70.63324	9.03909	-71.327393	71.642708	1.431391	-77.997108	80.611053	5.197654	-68.889969	69.089767	1.326764	-80.849289	79.712479
6.915544	-69.35424	70.783386	8.95468	-71.306503	71.741295	1.257991	-78.041893	80.484108	5.38551	-68.943062	69.190514	1.407357	-80.774872	79.799126
7.074242	-69.354355	70.960632	8.792475	-71.266998	71.881233	1.100725	-78.087593	80.275749	5.593865	-68.995789	69.294632	1.594306	-80.732422	79.859734
7.283	-69.305038	71.20208	8.678789	-71.235672	72.027634	0.93779	-78.157364	80.064796	5.728148	-69.015747	69.393845	1.713603	-80.54599	79.891296
7.557076	-69.45121	71.295555	8.644317	-71.37674	72.090256	0.81901	-78.186508	79.865616	5.806443	-69.027336	69.423294	1.743361	-80.181602	79.913422
7.915266	-69.719139	71.324638	8.538947	-71.699066	72.194099	0.692093	-78.233353	79.684204	5.849648	-69.035484	69.42939	1.793074	-79.850906	79.939842
8.388975	-70.051201	71.332817	8.354136	-72.061218	72.371773	0.619728	-78.242744	79.520676	5.88287	-69.041733	69.434181	1.898466	-79.546921	79.953758
8.946963	-70.418823	71.339149	8.112763	-72.467567	72.633522	0.529347	-78.264252	79.380547	5.907998	-69.046219	69.437912	2.014319	-79.273506	79.950287
9.627183	-70.758408	71.395943	7.785556	-72.926018	72.950317	0.486252	-78.2444	79.257965	5.933033	-69.05188	69.442001	2.141283	-79.020851	79.930679
9.868322	-70.968857	71.361168	7.55574	-73.251968	73.351746	0.4146	-78.260071	79.146034	5.957488	-69.070457	69.447395	2.217346	-78.812813	79.89743
9.881898	-71.029182	71.323021	7.319933	-73.595444	73.837173	0.38662	-78.214951	79.053207	5.98737	-69.093155	69.454079	2.248929	-78.631805	79.856911
9.878175	-71.050575	71.317314	7.00219	-74.099274	74.425491	0.401826	-78.19136	78.985344	6.017898	-69.116234	69.460922	2.170275	-78.512604	79.816315
9.858103	-71.070953	71.315331	6.551778	-74.836388	75.063728	0.512433	-78.073128	78.9506	6.060453	-69.141052	69.475975	2.034646	-78.445747	79.771919
9.82565	-71.073013	71.32428	6.224657	-75.69268	75.805702	0.662814	-77.916512	78.930023	6.126641	-69.173187	69.494072	1.831617	-78.417747	79.728058
9.789173	-71.074852	71.337402	5.928628	-76.584503	76.608528	0.877349	-77.626129	78.974541	6.196857	-69.207451	69.513313	1.582388	-78.415375	79.685539
9.743526	-71.062263	71.3592	5.554304	-77.473518	77.431099	1.042091	-77.359077	79.071953	6.264476	-69.240639	69.531952	1.325317	-78.441597	79.637077
9.699751	-71.051048	71.380722	5.033635	-78.31292	78.227814	1.216404	-77.053917	79.206749	6.36513	-69.25425	69.591324	1.107928	-78.459473	79.581642
9.651041	-71.029114	71.407448	4.370019	-79.06501	78.951157	1.311097	-76.796677	79.365654	6.45186	-69.276558	69.641411	0.904919	-78.460518	79.530472
9.608642	-71.027191	71.428391	3.643424	-79.678162	79.55764	1.400274	-76.515747	79.536194	6.541071	-69.28289	69.703148	0.759633	-78.455666	79.482124
9.568159	-71.02755	71.447983	2.954942	-80.142319	80.018219	1.420846	-76.29113	79.707565	6.631248	-69.291603	69.764977	0.680886	-78.439262	79.435478
9.539612	-71.045723	71.459991	2.422485	-80.430573	80.327759	1.45048	-76.020729	79.878143	6.723856	-69.296021	69.825554	0.669478	-78.390312	79.39576
9.510036	-71.05825	71.47245	2.123756	-80.575592	80.505638	1.468632	-75.78331	80.038834	6.812984	-69.301239	69.884239	0.692129	-78.331795	79.366837
9.489313	-71.078491	71.479172	2.086603	-80.601418	80.580742	1.543131	-75.606201	80.114929	6.902329	-69.301208	69.939774	0.788739	-78.258598	79.344818
9.467951	-71.091354	71.486931	2.244056	-80.514648	80.593094	1.611004	-75.514648	80.143608	6.984901	-69.305016	69.993271	0.899964	-78.177597	79.336868
9.457438	-71.110481	71.488182	2.466849	-80.398529	80.583496	1.698137	-75.451439	80.115273	6.95213	-69.30011	70.084541	1.050315	-78.095818	79.340736
9.440613	-71.127556	71.491325	2.742376	-80.310753	80.552788	1.753787	-75.44706	80.08062	6.884511	-69.321754	70.168793	1.206084	-78.022598	79.35511
9.432771	-71.149094	71.48954	3.08021	-80.187973	80.495308	1.846293	-75.38102	80.055527	6.840212	-69.342552	70.259308	1.375638	-77.938049	79.381943
9.418984	-71.164307	71.491432	3.237643	-80.089195	80.389786	1.911964	-75.375069	80.032372	6.819012	-69.358551	70.344574	1.512388	-77.858368	79.420753
9.414783	-71.18351	71.488274	3.362058	-80.056564	80.270607	2.009621	-75.424942	79.948303	6.811976	-69.363808	70.440445	1.69903	-77.768478	79.465004
9.405518	-71.196495	71.488365	3.499286	-80.070274	80.151756	2.099797	-75.476852	79.874802	6.862451	-69.374741	70.584412	1.858529	-77.64679	79.522156
9.402593	-71.213905	71.484924	3.589652	-80.130684	80.048958	2.177033	-75.525558	79.781708	6.980343	-69.361359	70.77227	2.069181	-77.514977	79.585548
9.392126	-71.228706	71.484612	3.583258	-80.274826	79.992577	2.217832	-75.578323	79.698822	7.151524	-69.364143	70.991203	2.266673	-77.351242	79.654526
9.387053	-71.247353	71.481522	3.546005	-80.405266	79.967026	2.262417	-75.594421	79.634445	7.335938	-69.306496	71.267372	2.463019	-77.176926	79.732605
9.375279	-71.259575	71.482887	3.433719	-80.522652	79.962479	2.256947	-75.612076	79.584564	7.594759	-69.525909	71.347946	2.616502	-77.003563	79.812424
9.372626	-71.275673	71.479561	3.303816	-80.546333	79.975533	2.294034	-75.598991	79.548683	8.004128	-69.843887	71.389359	2.768238	-76.817467	79.896584
9.365178	-71.285896	71.47937	3.112158	-80.520012	80.002327	2.286298	-75.729485	79.459656	8.523361	-70.209007	71.420151	2.845908	-76.625992	79.987755
9.365479	-71.300354	71.474899	2.929866	-80.371674	80.046021	2.333225	-75.777962	79.395653	9.18306	-70.564499	71.48597	2.971597	-76.453842	80.071831
9.357679	-71.313232	71.473579	2.703232	-80.16217	80.107887	2.335339	-75.888725	79.355499	9.624534	-70.77095	71.538689	3.055465	-76.265991	80.156158
9.355677	-71.329788	71.469215	2.490997	-79.809563	80.19101	2.378647	-75.934395	79.311111	9.710721	-70.905167	71.478195	3.099753	-76.145226	80.209206
9.346574	-71.340256	71.469467	2.224859	-79.401932	80.289673	2.411074	-76.008736	79.296585	9.733024	-70.990738	71.428185	3.145958	-76.075081	80.218697
9.343551	-71.354828	71.466515	1.988574	-78.901711	80.406013	2.449437	-75.975136	79.299438	9.737535	-71.047165	71.403412	3.192304	-76.051437	80.191177
9.333723	-71.363213	71.468117	1.746002	-78.423607	80.541481	2.48073	-75.976044	79.312508	9.719942	-71.103203	71.390045	3.177394	-75.98381	80.175041
9.330282	-71.375824	71.466293	1.589284	-78.198578	80.503326	2.5216	-75.932617	79.335976	9.69729	-71.152779	71.384651	3.236234	-75.932076	80.166191
9.318424	-71.386436	71.46804	1.359129	-78.254738	80.316772	2.535988	-75.862625	79.393456	9.660746	-71.193848	71.389153	3.245474	-75.872948	80.168404
9.312128	-71.401245	71.466782	1.214023	-78.230606	80.121597	2.591423	-75.777802	79.461555	9.624234	-71.233879	71.395889	3.244571	-75.752151	80.184235
9.298701	-71.409737	71.470306	1.028702	-78.26165	79.935806	2.585763	-75.733208	79.528946	9.577252	-71.267456	71.409904	3.240512	-75.650948	80.184715
9.285926	-71.425209	71.472908	0.932548	-78.225609	79.773697	2.643312	-75.629601	79.610016	9.53466	-71.299675	71.424095	3.226062	-75.59478	80.176666
9.249069	-71.438324	71.48912	0.79604	-78.211502	79.644753	2.667439	-75.675705	79.650497	9.488034	-71.325195	71.441376	3.199728	-75.471008	80.177315
9.150307	-71.460518	71.539749	0.750648	-78.109962	79.553528	2.723656	-75.696175	79.63858	9.449242	-71.357185	71.453384	3.211754	-75.423035	80.185707
9.084516	-71.468269	71.579391	0.651268	-78.056335	79.48877	2.778219	-75.754501	79.6436	9.406522	-71.382523	71.468536	3.192263	-75.359566	80.204201
8.973736	-71.453697	71.691216	0.645854	-77.896088	79.465004	2.810325	-75.748665	79.640755	9.375637	-71.409698	71.4785	3.191602	-75.317833	80.221222
8.806865	-71.407982	71.84127	0.583744	-77.791153	79.462433	2.821279	-75.772171	79.649239	9.342849	-71.431648	71.489876	3.174343	-75.254288	80.236969
8.591704	-71.414001	72.059616	0.60914	-77.584824	79.48864	2.824765	-75.766609	79.668549	9.292655	-71.450584	71.527367	3.16866	-75.258698	80.228615
8.426179	-71.667252	72.237076	0.573655	-77.45031	79.525871	2.821057	-75.772308	79.674332	9.218688	-71.436859	71.603828	3.146446	-75.229973	80.22905
8.228722	-72.093765	72.424515	0.623629	-77.223076	79.580254	2.849734	-75.792801	79.682693	9.094696	-71.407478	71.714996	3.141123	-75.238091	80.223129
7.948196	-72.623741	72.676186	0.608833	-77.084724	79.631065	2.821691	-75.847054	79.690651	8.93858	-71.330994	71.901588	3.118571	-75.215118	80.227249
7.659839	-73.129959	72.987984	0.671476	-76.865799	79.690506	2.852987	-75.863121	79.711548	8.843002	-71.356888	72.063019	3.107423	-75.247047	80.216682
7.412868	-73.595978	73.370476	0.66589	-76.745911	79.738693	2.840249	-75.935356	79.730843	8.810807	-71.538101	72.130081	3.082126	-75.246078	80.21627
7.231551	-74.028229	73.868347	0.718247	-76.562164	79.787422	2.844411	-75.969101	79.718872	8.758717	-71.750504	72.194939	3.081723	-75.27417	80.212494
6.824137	-74.809616	74.426071	0.705504	-76.481743	79.81498	2.858608	-75.976494	79.723701	8.601576	-72.06311	72.361862	3.063443	-75.276466	80.219894
6.416513	-75.797348	75.071098	0.734671	-76.343094	79.842789	2.848272	-75.970924	79.733704	8.337051	-72.520538	72.617836	3.064967	-75.310997	80.216049
6.073327	-76.885307	75.801392	0.726506	-76.296745	79.85601	2.828502	-75.949165	79.721489	8.099746	-72.97493	72.982468	3.050603	-75.311172	80.221855
5.686692	-78.007317	76.572304	0.762901	-76.212082	79.862968	2.844902	-75.95211	79.7117	7.84513	-73.422012	73.425728	3.056246	-75.34687	80.21682
4.472009	-80.102791	78.040878	0.776194	-76.150925	79.874138	2.815822	-75.947868	79.710197	7.637706	-73.870026	73.981819	3.044044	-75.34594	80.219337
3.67838	-80.952568	78.636726	0.853616	-76.079941	79.865807	2.81692	-75.867844	79.733109	7.209881	-74.671494	74.592194	3.051906	-75.374001	80.207504
2.907815	-81.599106	79.08696	0.933721	-76.02227	79.836403	2.798289	-75.793182	79.777458	6.8978	-75.613243	75.316811	3.035306	-75.361259	80.196991
2.283474	-82.008812	79.38163	1.091974	-75.881622	79.817787	2.781208	-75.91172	79.687294	6.59124	-76.617607	76.108124	3.044248	-75.392441	80.176811
1.779276	-82.164124	79.618546	1.265185	-75.804031	79.778923	2.76688	-75.984215	79.603348	6.184206	-77.598518	76.921684	3.027815	-75.488747	80.111816
1.967378	-82.024002	79.63427	1.437783	-75.66449	79.756981	2.714694	-76.085732	79.53537	5.579577	-78.523048	77.718941	3.03119	-75.618233	80.043159
2.369666	-81.7285	79.625	1.567722	-75.572548	79.741783	2.676872	-76.091698	79.498466	4.781687	-79.347069	78.45575	2.99751	-75.725273	79.986656
2.832957	-81.385353	79.631516	1.688635	-75.50956	79.711174	2.638282	-76.147743	79.462891	3.877155	-80.034973	79.088615	2.990313	-75.828423	79.949173
3.347722	-81.058395	79.647232	1.77746	-75.424294	79.707153	2.607025	-76.184372	79.407173	3.002039	-80.564316	79.583504	2.946683	-75.889565	79.92421
3.867701	-80.712051	79.663277	1.852621	-75.407944	79.659393	2.597665	-76.221268	79.369568	2.304653	-80.897095	79.93222	2.952345	-75.933777	79.920036
4.049371	-80.465111	79.618279	1.914667	-75.396675	79.577705	2.575919	-76.296165	79.292221	1.900185	-81.072639	80.151512	2.911849	-75.943977	79.935089
4.120792	-80.357948	79.562859	1.981174	-75.334991	79.53643	2.576547	-76.328979	79.254875	1.81141	-81.118118	80.262871	2.930271	-75.92202	79.964516
4.141296	-80.36853	79.523682	1.980162	-75.325073	79.476082	2.547019	-76.367622	79.238716	1.976284	-81.042175	80.296471	2.916365	-75.87706	80.00045
4.069166	-80.497002	79.521515	1.990915	-75.243507	79.465569	2.537222	-76.366455	79.239029	2.262676	-80.845024	80.309372	2.955006	-75.801605	80.048042
3.903289	-80.71418	79.568573	2.001968	-75.289619	79.387405	2.520255	-76.366753	79.27002	2.582612	-80.677711	80.31633	2.967482	-75.771385	80.067368
3.675172	-80.946281	79.635216	2.004447	-75.33416	79.290558	2.509523	-76.286781	79.319031	2.89966	-80.476425	80.335312	3.023913	-75.698547	80.096527
3.415909	-81.117844	79.698517	2.010866	-75.311142	79.246239	2.521657	-76.234329	79.383278	3.203553	-80.33609	80.35643	3.038884	-75.67453	80.104965
3.156135	-81.172501	79.752411	2.016627	-75.383644	79.150208	2.499753	-76.159027	79.434532	3.33759	-80.170349	80.323875	3.094246	-75.629143	80.110664
2.916175	-81.073051	79.807938	2.001057	-75.367287	79.099579	2.524931	-76.042145	79.514984	3.399729	-80.114983	80.274536	3.105638	-75.638702	80.088913
2.691475	-80.791519	79.886314	2.014336	-75.369881	79.065132	2.520036	-75.949203	79.599037	3.474081	-80.084961	80.21714	3.155642	-75.618874	80.07753
2.462732	-80.332413	80.003494	2.009026	-75.404106	79.004585	2.511116	-75.868507	79.660645	3.539632	-80.083954	80.14933	3.151041	-75.646606	80.049355
